lang,n,date
en,318485,2021-09-04
es,40001,2021-09-04
fr,14856,2021-09-04
und,12690,2021-09-04
pt,12358,2021-09-04
in,11590,2021-09-04
it,7024,2021-09-04
tl,6828,2021-09-04
de,5586,2021-09-04
ja,4612,2021-09-04
tr,4509,2021-09-04
nl,3380,2021-09-04
pl,1286,2021-09-04
ca,1115,2021-09-04
hi,1106,2021-09-04
sv,833,2021-09-04
ru,777,2021-09-04
el,632,2021-09-04
et,590,2021-09-04
th,541,2021-09-04
ar,425,2021-09-04
zh,423,2021-09-04
ro,381,2021-09-04
cs,362,2021-09-04
fi,290,2021-09-04
vi,250,2021-09-04
sl,242,2021-09-04
ta,233,2021-09-04
lv,226,2021-09-04
da,158,2021-09-04
ml,150,2021-09-04
mr,145,2021-09-04
ht,132,2021-09-04
uk,118,2021-09-04
fa,117,2021-09-04
no,113,2021-09-04
ur,109,2021-09-04
gu,108,2021-09-04
hu,92,2021-09-04
te,85,2021-09-04
ko,80,2021-09-04
bn,79,2021-09-04
kn,77,2021-09-04
iw,63,2021-09-04
si,60,2021-09-04
lt,58,2021-09-04
cy,48,2021-09-04
bg,47,2021-09-04
or,42,2021-09-04
is,27,2021-09-04
eu,16,2021-09-04
ne,12,2021-09-04
pa,12,2021-09-04
my,10,2021-09-04
sr,8,2021-09-04
hy,3,2021-09-04
km,3,2021-09-04
ckb,1,2021-09-04
dv,1,2021-09-04
ka,1,2021-09-04
ps,1,2021-09-04
