lang,n,date
en,489414,2020-05-25
es,165078,2020-05-25
pt,57542,2020-05-25
und,30408,2020-05-25
fr,28795,2020-05-25
in,18330,2020-05-25
it,15779,2020-05-25
ja,8586,2020-05-25
de,7557,2020-05-25
ca,7415,2020-05-25
tl,7126,2020-05-25
hi,5665,2020-05-25
tr,5343,2020-05-25
nl,3788,2020-05-25
ru,3689,2020-05-25
ar,1859,2020-05-25
ro,1331,2020-05-25
pl,1265,2020-05-25
el,901,2020-05-25
ta,866,2020-05-25
th,866,2020-05-25
et,854,2020-05-25
sv,829,2020-05-25
mr,669,2020-05-25
cs,490,2020-05-25
uk,486,2020-05-25
zh,460,2020-05-25
da,438,2020-05-25
lt,426,2020-05-25
ur,362,2020-05-25
fi,345,2020-05-25
gu,342,2020-05-25
lv,326,2020-05-25
ml,326,2020-05-25
kn,304,2020-05-25
ht,280,2020-05-25
bn,277,2020-05-25
vi,244,2020-05-25
te,233,2020-05-25
sl,205,2020-05-25
ne,166,2020-05-25
eu,162,2020-05-25
fa,135,2020-05-25
ko,127,2020-05-25
cy,124,2020-05-25
or,113,2020-05-25
no,111,2020-05-25
hu,88,2020-05-25
pa,66,2020-05-25
bg,65,2020-05-25
iw,44,2020-05-25
hy,41,2020-05-25
is,32,2020-05-25
ps,28,2020-05-25
my,26,2020-05-25
sr,22,2020-05-25
si,20,2020-05-25
am,12,2020-05-25
ckb,12,2020-05-25
km,9,2020-05-25
sd,6,2020-05-25
ka,4,2020-05-25
bo,2,2020-05-25
lo,2,2020-05-25
dv,1,2020-05-25
