lang,n,date
en,503078,2020-03-06
es,146942,2020-03-06
fr,43080,2020-03-06
it,39872,2020-03-06
und,31061,2020-03-06
pt,22444,2020-03-06
de,12553,2020-03-06
ja,10516,2020-03-06
in,7982,2020-03-06
ca,6918,2020-03-06
nl,6291,2020-03-06
tr,3795,2020-03-06
hi,2796,2020-03-06
tl,2590,2020-03-06
th,2568,2020-03-06
lt,2190,2020-03-06
ro,1827,2020-03-06
ar,1616,2020-03-06
ru,979,2020-03-06
da,977,2020-03-06
zh,955,2020-03-06
fa,853,2020-03-06
el,789,2020-03-06
pl,786,2020-03-06
sv,783,2020-03-06
cs,723,2020-03-06
fi,528,2020-03-06
ht,481,2020-03-06
et,478,2020-03-06
ta,448,2020-03-06
vi,405,2020-03-06
ko,379,2020-03-06
ur,266,2020-03-06
sl,254,2020-03-06
lv,232,2020-03-06
no,219,2020-03-06
te,174,2020-03-06
ml,167,2020-03-06
mr,158,2020-03-06
gu,134,2020-03-06
bn,126,2020-03-06
cy,119,2020-03-06
kn,114,2020-03-06
uk,99,2020-03-06
ne,98,2020-03-06
or,93,2020-03-06
is,73,2020-03-06
iw,73,2020-03-06
eu,61,2020-03-06
pa,59,2020-03-06
hu,42,2020-03-06
sr,34,2020-03-06
ckb,33,2020-03-06
bg,25,2020-03-06
si,17,2020-03-06
am,12,2020-03-06
km,11,2020-03-06
hy,8,2020-03-06
my,8,2020-03-06
ka,7,2020-03-06
ps,7,2020-03-06
lo,2,2020-03-06
bo,1,2020-03-06
dv,1,2020-03-06
