lang,n,date
en,556949,2020-11-21
es,63079,2020-11-21
pt,24466,2020-11-21
und,19953,2020-11-21
fr,18482,2020-11-21
it,14139,2020-11-21
in,12975,2020-11-21
tr,11782,2020-11-21
de,7886,2020-11-21
tl,5380,2020-11-21
ja,4495,2020-11-21
pl,3005,2020-11-21
nl,2775,2020-11-21
ca,2602,2020-11-21
hi,2559,2020-11-21
el,2377,2020-11-21
ru,1943,2020-11-21
sv,975,2020-11-21
et,871,2020-11-21
ar,808,2020-11-21
ro,777,2020-11-21
cs,558,2020-11-21
da,370,2020-11-21
zh,358,2020-11-21
ur,343,2020-11-21
gu,274,2020-11-21
lv,273,2020-11-21
uk,266,2020-11-21
ht,242,2020-11-21
mr,225,2020-11-21
fi,213,2020-11-21
no,210,2020-11-21
sl,210,2020-11-21
th,195,2020-11-21
lt,183,2020-11-21
ta,179,2020-11-21
fa,175,2020-11-21
ko,155,2020-11-21
hu,144,2020-11-21
ml,134,2020-11-21
bg,118,2020-11-21
bn,114,2020-11-21
cy,107,2020-11-21
kn,89,2020-11-21
vi,88,2020-11-21
te,83,2020-11-21
eu,65,2020-11-21
ne,57,2020-11-21
is,53,2020-11-21
or,50,2020-11-21
iw,44,2020-11-21
si,44,2020-11-21
pa,23,2020-11-21
sr,23,2020-11-21
hy,14,2020-11-21
my,13,2020-11-21
ps,8,2020-11-21
am,2,2020-11-21
ckb,2,2020-11-21
bo,1,2020-11-21
dv,1,2020-11-21
ka,1,2020-11-21
