lang,n,date
en,397960,2021-03-24
pt,106949,2021-03-24
es,93386,2021-03-24
fr,29343,2021-03-24
de,18559,2021-03-24
und,16505,2021-03-24
it,15180,2021-03-24
in,12881,2021-03-24
tr,11374,2021-03-24
tl,8902,2021-03-24
nl,8316,2021-03-24
pl,5368,2021-03-24
ja,4027,2021-03-24
hi,2985,2021-03-24
ca,2969,2021-03-24
el,1668,2021-03-24
ru,1577,2021-03-24
ro,1206,2021-03-24
cs,1034,2021-03-24
et,931,2021-03-24
sv,925,2021-03-24
ar,548,2021-03-24
mr,462,2021-03-24
lv,437,2021-03-24
uk,429,2021-03-24
fi,407,2021-03-24
ta,406,2021-03-24
ht,379,2021-03-24
gu,339,2021-03-24
da,325,2021-03-24
zh,297,2021-03-24
ur,295,2021-03-24
is,268,2021-03-24
no,259,2021-03-24
th,241,2021-03-24
sl,221,2021-03-24
cy,201,2021-03-24
hu,186,2021-03-24
te,182,2021-03-24
bn,170,2021-03-24
kn,153,2021-03-24
ml,125,2021-03-24
ko,108,2021-03-24
vi,108,2021-03-24
or,107,2021-03-24
lt,99,2021-03-24
ne,98,2021-03-24
eu,85,2021-03-24
bg,84,2021-03-24
pa,66,2021-03-24
fa,51,2021-03-24
sr,35,2021-03-24
iw,22,2021-03-24
si,18,2021-03-24
my,10,2021-03-24
km,6,2021-03-24
am,5,2021-03-24
hy,4,2021-03-24
ka,4,2021-03-24
ps,3,2021-03-24
bo,2,2021-03-24
ckb,1,2021-03-24
lo,1,2021-03-24
