lang,n,date
en,426617,2021-05-07
es,70197,2021-05-07
pt,38981,2021-05-07
in,23285,2021-05-07
fr,17519,2021-05-07
und,15691,2021-05-07
hi,11350,2021-05-07
it,9042,2021-05-07
de,7345,2021-05-07
ja,5573,2021-05-07
tl,5468,2021-05-07
tr,5228,2021-05-07
nl,3385,2021-05-07
ca,2419,2021-05-07
pl,2116,2021-05-07
et,1802,2021-05-07
ru,1565,2021-05-07
el,1322,2021-05-07
mr,1052,2021-05-07
sv,1026,2021-05-07
th,984,2021-05-07
ta,854,2021-05-07
ro,832,2021-05-07
kn,771,2021-05-07
ht,646,2021-05-07
ar,640,2021-05-07
cs,629,2021-05-07
ml,615,2021-05-07
te,548,2021-05-07
bn,482,2021-05-07
gu,480,2021-05-07
lv,435,2021-05-07
ur,414,2021-05-07
zh,380,2021-05-07
vi,355,2021-05-07
uk,333,2021-05-07
fi,330,2021-05-07
da,305,2021-05-07
or,299,2021-05-07
ne,204,2021-05-07
no,165,2021-05-07
pa,146,2021-05-07
hu,130,2021-05-07
cy,129,2021-05-07
ko,126,2021-05-07
sl,120,2021-05-07
lt,99,2021-05-07
fa,89,2021-05-07
eu,86,2021-05-07
si,63,2021-05-07
bg,41,2021-05-07
is,35,2021-05-07
sr,22,2021-05-07
iw,21,2021-05-07
lo,9,2021-05-07
my,8,2021-05-07
hy,7,2021-05-07
km,7,2021-05-07
ps,4,2021-05-07
am,3,2021-05-07
ckb,3,2021-05-07
bo,2,2021-05-07
dv,2,2021-05-07
ka,2,2021-05-07
sd,1,2021-05-07
