lang,n,date
en,440741,2021-09-02
es,55031,2021-09-02
in,49840,2021-09-02
pt,21286,2021-09-02
fr,19409,2021-09-02
und,15298,2021-09-02
tl,14386,2021-09-02
it,9698,2021-09-02
tr,7478,2021-09-02
ja,6683,2021-09-02
de,6117,2021-09-02
nl,3301,2021-09-02
pl,1829,2021-09-02
ca,1448,2021-09-02
ru,1247,2021-09-02
hi,1083,2021-09-02
sv,891,2021-09-02
el,860,2021-09-02
et,765,2021-09-02
th,715,2021-09-02
ar,662,2021-09-02
cs,618,2021-09-02
ro,590,2021-09-02
zh,561,2021-09-02
lv,394,2021-09-02
fi,300,2021-09-02
vi,280,2021-09-02
ta,263,2021-09-02
no,217,2021-09-02
ht,199,2021-09-02
uk,198,2021-09-02
sl,174,2021-09-02
da,167,2021-09-02
mr,155,2021-09-02
ml,143,2021-09-02
fa,130,2021-09-02
bn,123,2021-09-02
lt,122,2021-09-02
ur,121,2021-09-02
hu,119,2021-09-02
ko,116,2021-09-02
cy,106,2021-09-02
kn,105,2021-09-02
iw,86,2021-09-02
gu,84,2021-09-02
te,75,2021-09-02
eu,73,2021-09-02
bg,65,2021-09-02
is,59,2021-09-02
si,58,2021-09-02
or,57,2021-09-02
ne,34,2021-09-02
sr,25,2021-09-02
my,20,2021-09-02
pa,19,2021-09-02
hy,5,2021-09-02
lo,5,2021-09-02
am,3,2021-09-02
km,3,2021-09-02
ckb,2,2021-09-02
ka,2,2021-09-02
ps,1,2021-09-02
