lang,n,date
en,452795,2021-08-24
es,54596,2021-08-24
pt,21957,2021-08-24
fr,20608,2021-08-24
in,16887,2021-08-24
und,16018,2021-08-24
it,8655,2021-08-24
ja,6965,2021-08-24
de,6828,2021-08-24
tr,5777,2021-08-24
tl,5685,2021-08-24
nl,3040,2021-08-24
el,1769,2021-08-24
pl,1693,2021-08-24
ca,1644,2021-08-24
ru,1288,2021-08-24
hi,1081,2021-08-24
th,760,2021-08-24
ar,649,2021-08-24
cs,626,2021-08-24
et,624,2021-08-24
sv,563,2021-08-24
ro,561,2021-08-24
zh,556,2021-08-24
lv,407,2021-08-24
vi,346,2021-08-24
da,317,2021-08-24
ta,317,2021-08-24
fi,285,2021-08-24
sl,277,2021-08-24
ht,227,2021-08-24
ml,206,2021-08-24
bn,155,2021-08-24
hu,137,2021-08-24
ko,132,2021-08-24
mr,132,2021-08-24
no,126,2021-08-24
ur,126,2021-08-24
fa,101,2021-08-24
uk,95,2021-08-24
gu,93,2021-08-24
iw,91,2021-08-24
te,89,2021-08-24
bg,88,2021-08-24
cy,82,2021-08-24
kn,67,2021-08-24
si,67,2021-08-24
is,64,2021-08-24
or,63,2021-08-24
lt,53,2021-08-24
eu,42,2021-08-24
ne,38,2021-08-24
my,26,2021-08-24
sr,23,2021-08-24
pa,14,2021-08-24
hy,8,2021-08-24
lo,7,2021-08-24
am,5,2021-08-24
km,3,2021-08-24
ka,2,2021-08-24
bo,1,2021-08-24
sd,1,2021-08-24
