lang,n,date
en,498401,2020-06-30
es,136270,2020-06-30
pt,40425,2020-06-30
und,23786,2020-06-30
fr,17811,2020-06-30
in,16781,2020-06-30
tl,10989,2020-06-30
it,8652,2020-06-30
ja,5540,2020-06-30
ca,3903,2020-06-30
de,3863,2020-06-30
tr,3721,2020-06-30
hi,3525,2020-06-30
ru,2320,2020-06-30
nl,2133,2020-06-30
ar,1488,2020-06-30
ro,928,2020-06-30
ta,820,2020-06-30
pl,692,2020-06-30
et,691,2020-06-30
sv,690,2020-06-30
el,592,2020-06-30
th,505,2020-06-30
lt,422,2020-06-30
mr,374,2020-06-30
uk,355,2020-06-30
cs,321,2020-06-30
kn,301,2020-06-30
zh,298,2020-06-30
ur,281,2020-06-30
gu,274,2020-06-30
ml,270,2020-06-30
da,238,2020-06-30
te,224,2020-06-30
lv,219,2020-06-30
bn,218,2020-06-30
fi,207,2020-06-30
ht,199,2020-06-30
cy,164,2020-06-30
ko,134,2020-06-30
sl,129,2020-06-30
or,111,2020-06-30
no,110,2020-06-30
fa,102,2020-06-30
vi,96,2020-06-30
eu,91,2020-06-30
hu,83,2020-06-30
pa,70,2020-06-30
bg,66,2020-06-30
ne,59,2020-06-30
iw,46,2020-06-30
is,34,2020-06-30
sr,24,2020-06-30
hy,21,2020-06-30
si,21,2020-06-30
ckb,17,2020-06-30
my,16,2020-06-30
ps,13,2020-06-30
km,7,2020-06-30
ka,5,2020-06-30
am,3,2020-06-30
lo,2,2020-06-30
bo,1,2020-06-30
dv,1,2020-06-30
sd,1,2020-06-30
