lang,n,date
en,402676,2021-08-21
es,41381,2021-08-21
pt,19261,2021-08-21
fr,17240,2021-08-21
in,15226,2021-08-21
und,14768,2021-08-21
it,8048,2021-08-21
ja,6141,2021-08-21
tr,5644,2021-08-21
tl,5119,2021-08-21
de,4585,2021-08-21
nl,2826,2021-08-21
ca,1198,2021-08-21
hi,1114,2021-08-21
pl,1048,2021-08-21
el,991,2021-08-21
ru,784,2021-08-21
th,762,2021-08-21
sv,711,2021-08-21
et,572,2021-08-21
ro,497,2021-08-21
ar,415,2021-08-21
cs,409,2021-08-21
ta,407,2021-08-21
zh,348,2021-08-21
fi,294,2021-08-21
vi,271,2021-08-21
da,237,2021-08-21
mr,198,2021-08-21
lv,180,2021-08-21
sl,175,2021-08-21
ht,156,2021-08-21
uk,148,2021-08-21
fa,124,2021-08-21
ur,113,2021-08-21
ko,111,2021-08-21
no,110,2021-08-21
bn,103,2021-08-21
hu,103,2021-08-21
iw,103,2021-08-21
ml,101,2021-08-21
si,78,2021-08-21
is,70,2021-08-21
kn,66,2021-08-21
lt,61,2021-08-21
gu,58,2021-08-21
te,55,2021-08-21
cy,53,2021-08-21
or,46,2021-08-21
bg,42,2021-08-21
eu,28,2021-08-21
ne,23,2021-08-21
sr,21,2021-08-21
sd,16,2021-08-21
my,11,2021-08-21
pa,10,2021-08-21
ka,6,2021-08-21
am,5,2021-08-21
lo,4,2021-08-21
km,2,2021-08-21
ps,1,2021-08-21
