lang,n,date
en,355140,2021-05-24
es,70937,2021-05-24
pt,37201,2021-05-24
in,21569,2021-05-24
und,16532,2021-05-24
fr,15640,2021-05-24
hi,9138,2021-05-24
it,8290,2021-05-24
ja,5903,2021-05-24
tl,5553,2021-05-24
de,5290,2021-05-24
tr,3836,2021-05-24
nl,3501,2021-05-24
et,2150,2021-05-24
pl,1508,2021-05-24
ca,1502,2021-05-24
ru,1450,2021-05-24
ta,1443,2021-05-24
th,917,2021-05-24
el,874,2021-05-24
sv,797,2021-05-24
ro,695,2021-05-24
mr,671,2021-05-24
cs,658,2021-05-24
ht,632,2021-05-24
zh,631,2021-05-24
kn,574,2021-05-24
ar,546,2021-05-24
te,405,2021-05-24
bn,381,2021-05-24
ml,370,2021-05-24
gu,332,2021-05-24
fi,300,2021-05-24
lv,297,2021-05-24
ur,288,2021-05-24
da,284,2021-05-24
uk,232,2021-05-24
ne,199,2021-05-24
vi,199,2021-05-24
or,166,2021-05-24
sl,158,2021-05-24
no,147,2021-05-24
pa,122,2021-05-24
hu,115,2021-05-24
cy,110,2021-05-24
ko,90,2021-05-24
lt,84,2021-05-24
si,73,2021-05-24
eu,67,2021-05-24
fa,65,2021-05-24
is,40,2021-05-24
bg,25,2021-05-24
iw,23,2021-05-24
dv,22,2021-05-24
km,13,2021-05-24
my,8,2021-05-24
sr,6,2021-05-24
lo,5,2021-05-24
ps,5,2021-05-24
am,4,2021-05-24
hy,4,2021-05-24
ckb,3,2021-05-24
ka,3,2021-05-24
bo,2,2021-05-24
sd,2,2021-05-24
