lang,n,date
en,99080,2020-02-23
it,46018,2020-02-23
es,29076,2020-02-23
fr,13149,2020-02-23
und,10310,2020-02-23
ja,6359,2020-02-23
pt,4708,2020-02-23
de,4657,2020-02-23
tr,2826,2020-02-23
in,2183,2020-02-23
ca,2030,2020-02-23
nl,1805,2020-02-23
th,899,2020-02-23
zh,791,2020-02-23
fa,778,2020-02-23
tl,768,2020-02-23
ro,758,2020-02-23
lt,752,2020-02-23
ar,577,2020-02-23
pl,516,2020-02-23
ru,399,2020-02-23
el,328,2020-02-23
sv,300,2020-02-23
hi,276,2020-02-23
sl,253,2020-02-23
ko,248,2020-02-23
vi,220,2020-02-23
et,184,2020-02-23
cs,171,2020-02-23
fi,164,2020-02-23
da,154,2020-02-23
ur,118,2020-02-23
ta,96,2020-02-23
ht,92,2020-02-23
lv,62,2020-02-23
iw,58,2020-02-23
uk,51,2020-02-23
cy,40,2020-02-23
no,39,2020-02-23
eu,37,2020-02-23
ne,24,2020-02-23
ml,23,2020-02-23
bn,20,2020-02-23
ps,20,2020-02-23
te,19,2020-02-23
kn,16,2020-02-23
or,16,2020-02-23
si,15,2020-02-23
hu,14,2020-02-23
km,13,2020-02-23
mr,13,2020-02-23
ckb,12,2020-02-23
bg,11,2020-02-23
gu,11,2020-02-23
is,10,2020-02-23
my,7,2020-02-23
sd,6,2020-02-23
sr,6,2020-02-23
hy,3,2020-02-23
pa,2,2020-02-23
lo,1,2020-02-23
