lang,n,date
en,246870,2021-06-06
es,47107,2021-06-06
pt,28612,2021-06-06
in,14338,2021-06-06
fr,10853,2021-06-06
und,9898,2021-06-06
it,6374,2021-06-06
tl,4432,2021-06-06
ja,4053,2021-06-06
hi,3813,2021-06-06
de,3366,2021-06-06
tr,2751,2021-06-06
nl,2267,2021-06-06
pl,1430,2021-06-06
ca,1020,2021-06-06
ru,901,2021-06-06
et,850,2021-06-06
ta,725,2021-06-06
cs,648,2021-06-06
ar,578,2021-06-06
zh,562,2021-06-06
el,552,2021-06-06
th,527,2021-06-06
sv,483,2021-06-06
ro,448,2021-06-06
ht,398,2021-06-06
mr,334,2021-06-06
bn,287,2021-06-06
vi,261,2021-06-06
kn,254,2021-06-06
da,228,2021-06-06
ml,212,2021-06-06
te,205,2021-06-06
fi,197,2021-06-06
ko,175,2021-06-06
or,148,2021-06-06
ur,136,2021-06-06
no,129,2021-06-06
gu,128,2021-06-06
uk,124,2021-06-06
sl,122,2021-06-06
lv,117,2021-06-06
hu,101,2021-06-06
ne,80,2021-06-06
lt,67,2021-06-06
cy,58,2021-06-06
eu,50,2021-06-06
pa,50,2021-06-06
fa,46,2021-06-06
si,41,2021-06-06
bg,33,2021-06-06
is,33,2021-06-06
iw,24,2021-06-06
my,13,2021-06-06
ps,10,2021-06-06
sr,9,2021-06-06
am,5,2021-06-06
km,4,2021-06-06
hy,3,2021-06-06
lo,3,2021-06-06
dv,2,2021-06-06
ckb,1,2021-06-06
