lang,n,date
en,433421,2021-04-25
es,66910,2021-04-25
pt,27381,2021-04-25
und,18553,2021-04-25
fr,17863,2021-04-25
hi,14080,2021-04-25
in,12665,2021-04-25
de,9716,2021-04-25
it,9297,2021-04-25
tl,6193,2021-04-25
tr,5943,2021-04-25
ja,4787,2021-04-25
nl,4063,2021-04-25
pl,2579,2021-04-25
et,1695,2021-04-25
ca,1631,2021-04-25
th,1482,2021-04-25
ta,1151,2021-04-25
el,1026,2021-04-25
ru,944,2021-04-25
ur,920,2021-04-25
mr,855,2021-04-25
ro,744,2021-04-25
ht,703,2021-04-25
ar,657,2021-04-25
sv,611,2021-04-25
bn,496,2021-04-25
ml,490,2021-04-25
kn,483,2021-04-25
gu,474,2021-04-25
te,473,2021-04-25
cs,429,2021-04-25
da,374,2021-04-25
fi,333,2021-04-25
zh,312,2021-04-25
or,252,2021-04-25
ne,204,2021-04-25
uk,203,2021-04-25
lv,181,2021-04-25
hu,169,2021-04-25
no,164,2021-04-25
vi,136,2021-04-25
sl,135,2021-04-25
pa,127,2021-04-25
fa,110,2021-04-25
cy,103,2021-04-25
ko,83,2021-04-25
lt,82,2021-04-25
bg,56,2021-04-25
eu,53,2021-04-25
si,53,2021-04-25
is,36,2021-04-25
iw,35,2021-04-25
sr,14,2021-04-25
lo,9,2021-04-25
my,9,2021-04-25
ps,7,2021-04-25
sd,7,2021-04-25
am,6,2021-04-25
bo,2,2021-04-25
hy,2,2021-04-25
ka,2,2021-04-25
ckb,1,2021-04-25
dv,1,2021-04-25
km,1,2021-04-25
