lang,n,date
en,225148,2021-07-04
es,42284,2021-07-04
in,40518,2021-07-04
pt,16477,2021-07-04
fr,14319,2021-07-04
und,9581,2021-07-04
it,5612,2021-07-04
tr,4430,2021-07-04
de,4304,2021-07-04
ja,3418,2021-07-04
nl,3372,2021-07-04
tl,3147,2021-07-04
hi,1788,2021-07-04
ca,1385,2021-07-04
ru,1205,2021-07-04
pl,1094,2021-07-04
ar,1052,2021-07-04
el,1022,2021-07-04
th,889,2021-07-04
et,508,2021-07-04
cs,416,2021-07-04
ro,345,2021-07-04
ta,329,2021-07-04
sv,322,2021-07-04
vi,256,2021-07-04
zh,256,2021-07-04
ht,229,2021-07-04
fi,210,2021-07-04
da,197,2021-07-04
bn,196,2021-07-04
mr,195,2021-07-04
ml,176,2021-07-04
lv,172,2021-07-04
uk,146,2021-07-04
kn,115,2021-07-04
sl,106,2021-07-04
ko,104,2021-07-04
ur,99,2021-07-04
gu,96,2021-07-04
hu,86,2021-07-04
no,86,2021-07-04
or,80,2021-07-04
te,69,2021-07-04
ne,57,2021-07-04
cy,56,2021-07-04
fa,45,2021-07-04
my,45,2021-07-04
lt,41,2021-07-04
iw,38,2021-07-04
bg,27,2021-07-04
is,22,2021-07-04
eu,21,2021-07-04
pa,21,2021-07-04
sr,17,2021-07-04
si,11,2021-07-04
am,7,2021-07-04
km,5,2021-07-04
lo,3,2021-07-04
ps,2,2021-07-04
bo,1,2021-07-04
dv,1,2021-07-04
hy,1,2021-07-04
