lang,n,date
en,660878,2020-05-15
es,185748,2020-05-15
pt,79561,2020-05-15
und,43635,2020-05-15
fr,39573,2020-05-15
in,36669,2020-05-15
it,18112,2020-05-15
ja,10385,2020-05-15
tl,8555,2020-05-15
tr,8344,2020-05-15
hi,7806,2020-05-15
ca,7751,2020-05-15
de,7654,2020-05-15
nl,4584,2020-05-15
ru,4382,2020-05-15
ar,2308,2020-05-15
ro,1533,2020-05-15
pl,1441,2020-05-15
ta,1189,2020-05-15
th,1122,2020-05-15
sv,1055,2020-05-15
et,1001,2020-05-15
el,942,2020-05-15
ur,868,2020-05-15
mr,721,2020-05-15
zh,692,2020-05-15
lt,585,2020-05-15
cs,565,2020-05-15
uk,543,2020-05-15
da,496,2020-05-15
fi,483,2020-05-15
ml,422,2020-05-15
bn,373,2020-05-15
fa,357,2020-05-15
lv,350,2020-05-15
kn,342,2020-05-15
ht,326,2020-05-15
vi,321,2020-05-15
te,316,2020-05-15
gu,310,2020-05-15
cy,286,2020-05-15
sl,227,2020-05-15
ko,204,2020-05-15
eu,178,2020-05-15
no,170,2020-05-15
ne,164,2020-05-15
or,138,2020-05-15
pa,107,2020-05-15
bg,104,2020-05-15
hu,101,2020-05-15
iw,56,2020-05-15
sd,49,2020-05-15
si,42,2020-05-15
is,37,2020-05-15
my,32,2020-05-15
ps,31,2020-05-15
sr,24,2020-05-15
hy,20,2020-05-15
am,11,2020-05-15
ckb,6,2020-05-15
ka,6,2020-05-15
km,4,2020-05-15
lo,4,2020-05-15
dv,3,2020-05-15
bo,1,2020-05-15
