lang,n,date
en,102175,2020-02-12
es,34837,2020-02-12
fr,7253,2020-02-12
und,6499,2020-02-12
ja,6002,2020-02-12
it,4894,2020-02-12
pt,4793,2020-02-12
in,3300,2020-02-12
ca,2784,2020-02-12
de,2676,2020-02-12
zh,1253,2020-02-12
tr,1148,2020-02-12
nl,1101,2020-02-12
tl,998,2020-02-12
lt,740,2020-02-12
ro,649,2020-02-12
th,509,2020-02-12
hi,508,2020-02-12
ru,380,2020-02-12
pl,334,2020-02-12
el,292,2020-02-12
ko,245,2020-02-12
ar,226,2020-02-12
ta,213,2020-02-12
cs,164,2020-02-12
da,164,2020-02-12
sv,158,2020-02-12
fi,148,2020-02-12
vi,132,2020-02-12
et,122,2020-02-12
ur,105,2020-02-12
ht,89,2020-02-12
fa,81,2020-02-12
ne,58,2020-02-12
bn,56,2020-02-12
te,53,2020-02-12
ml,51,2020-02-12
mr,47,2020-02-12
sl,46,2020-02-12
kn,38,2020-02-12
cy,35,2020-02-12
gu,34,2020-02-12
iw,33,2020-02-12
lv,31,2020-02-12
no,31,2020-02-12
uk,20,2020-02-12
si,16,2020-02-12
eu,14,2020-02-12
or,14,2020-02-12
pa,14,2020-02-12
bg,11,2020-02-12
is,11,2020-02-12
ps,7,2020-02-12
my,5,2020-02-12
sr,5,2020-02-12
ckb,4,2020-02-12
hu,4,2020-02-12
km,4,2020-02-12
am,1,2020-02-12
hy,1,2020-02-12
ug,1,2020-02-12
