lang,n,date
en,309377,2021-06-25
es,63084,2021-06-25
in,44695,2021-06-25
pt,30958,2021-06-25
fr,14955,2021-06-25
und,12637,2021-06-25
it,8919,2021-06-25
de,5279,2021-06-25
ja,5136,2021-06-25
tl,4160,2021-06-25
tr,4147,2021-06-25
nl,2814,2021-06-25
hi,2581,2021-06-25
ru,2314,2021-06-25
ca,1700,2021-06-25
pl,1463,2021-06-25
el,1056,2021-06-25
th,797,2021-06-25
ta,764,2021-06-25
et,732,2021-06-25
ar,590,2021-06-25
zh,575,2021-06-25
ro,522,2021-06-25
cs,422,2021-06-25
ht,338,2021-06-25
sv,337,2021-06-25
mr,327,2021-06-25
bn,306,2021-06-25
vi,257,2021-06-25
uk,226,2021-06-25
kn,220,2021-06-25
fi,218,2021-06-25
da,202,2021-06-25
ko,179,2021-06-25
ml,174,2021-06-25
gu,172,2021-06-25
te,155,2021-06-25
lv,149,2021-06-25
or,138,2021-06-25
no,114,2021-06-25
ur,106,2021-06-25
cy,96,2021-06-25
is,96,2021-06-25
sl,72,2021-06-25
eu,65,2021-06-25
hu,62,2021-06-25
fa,61,2021-06-25
ne,58,2021-06-25
lt,45,2021-06-25
iw,43,2021-06-25
pa,36,2021-06-25
bg,27,2021-06-25
si,23,2021-06-25
my,22,2021-06-25
sr,11,2021-06-25
ps,7,2021-06-25
lo,6,2021-06-25
hy,5,2021-06-25
km,4,2021-06-25
bo,2,2021-06-25
dv,2,2021-06-25
ckb,1,2021-06-25
sd,1,2021-06-25
