lang,n,date
en,591807,2020-12-20
es,91812,2020-12-20
pt,39627,2020-12-20
fr,26323,2020-12-20
und,24746,2020-12-20
it,15535,2020-12-20
tr,15225,2020-12-20
in,13645,2020-12-20
de,13067,2020-12-20
nl,8887,2020-12-20
ja,5544,2020-12-20
th,5053,2020-12-20
tl,5012,2020-12-20
ca,4428,2020-12-20
pl,2839,2020-12-20
ar,2328,2020-12-20
ru,2193,2020-12-20
hi,1823,2020-12-20
el,1764,2020-12-20
sv,1447,2020-12-20
cs,1148,2020-12-20
et,827,2020-12-20
ro,802,2020-12-20
zh,484,2020-12-20
da,446,2020-12-20
lv,384,2020-12-20
fi,337,2020-12-20
ht,314,2020-12-20
uk,306,2020-12-20
no,207,2020-12-20
sl,207,2020-12-20
ur,200,2020-12-20
lt,196,2020-12-20
ta,195,2020-12-20
fa,175,2020-12-20
mr,164,2020-12-20
cy,150,2020-12-20
ko,150,2020-12-20
vi,138,2020-12-20
hu,124,2020-12-20
gu,110,2020-12-20
ml,97,2020-12-20
bg,96,2020-12-20
bn,96,2020-12-20
iw,90,2020-12-20
kn,74,2020-12-20
te,67,2020-12-20
eu,64,2020-12-20
ne,50,2020-12-20
or,43,2020-12-20
si,43,2020-12-20
is,41,2020-12-20
my,23,2020-12-20
sr,22,2020-12-20
pa,15,2020-12-20
ps,12,2020-12-20
ka,7,2020-12-20
hy,5,2020-12-20
km,5,2020-12-20
am,1,2020-12-20
bo,1,2020-12-20
ckb,1,2020-12-20
dv,1,2020-12-20
lo,1,2020-12-20
