lang,n,date
en,231464,2021-11-08
es,32324,2021-11-08
fr,13188,2021-11-08
pt,11967,2021-11-08
de,11497,2021-11-08
und,10082,2021-11-08
it,9770,2021-11-08
in,8369,2021-11-08
nl,6374,2021-11-08
ja,2968,2021-11-08
tl,2953,2021-11-08
tr,2859,2021-11-08
ru,2205,2021-11-08
pl,1933,2021-11-08
el,1830,2021-11-08
cs,1061,2021-11-08
ca,972,2021-11-08
hi,797,2021-11-08
da,553,2021-11-08
sv,521,2021-11-08
ro,519,2021-11-08
uk,456,2021-11-08
zh,444,2021-11-08
lv,415,2021-11-08
et,409,2021-11-08
th,379,2021-11-08
sl,334,2021-11-08
ar,312,2021-11-08
fi,260,2021-11-08
vi,151,2021-11-08
ta,118,2021-11-08
no,108,2021-11-08
ht,100,2021-11-08
ur,76,2021-11-08
ml,73,2021-11-08
bg,71,2021-11-08
bn,69,2021-11-08
hu,66,2021-11-08
ko,62,2021-11-08
cy,59,2021-11-08
is,56,2021-11-08
mr,51,2021-11-08
lt,43,2021-11-08
te,39,2021-11-08
iw,35,2021-11-08
gu,34,2021-11-08
kn,34,2021-11-08
eu,32,2021-11-08
fa,32,2021-11-08
or,28,2021-11-08
sr,12,2021-11-08
ne,11,2021-11-08
si,10,2021-11-08
hy,8,2021-11-08
lo,7,2021-11-08
pa,7,2021-11-08
my,6,2021-11-08
bo,2,2021-11-08
ka,2,2021-11-08
km,2,2021-11-08
am,1,2021-11-08
ps,1,2021-11-08
sd,1,2021-11-08
