lang,n,date
en,509914,2021-01-07
es,102379,2021-01-07
pt,44755,2021-01-07
fr,25944,2021-01-07
in,25089,2021-01-07
und,15278,2021-01-07
it,11276,2021-01-07
de,10793,2021-01-07
ja,6731,2021-01-07
nl,4968,2021-01-07
tl,4822,2021-01-07
tr,4689,2021-01-07
ca,4013,2021-01-07
pl,2186,2021-01-07
ru,1794,2021-01-07
el,1631,2021-01-07
hi,1476,2021-01-07
th,1421,2021-01-07
cs,1008,2021-01-07
sv,957,2021-01-07
ro,799,2021-01-07
et,729,2021-01-07
ar,664,2021-01-07
lv,600,2021-01-07
zh,404,2021-01-07
ht,325,2021-01-07
da,312,2021-01-07
fi,268,2021-01-07
ta,240,2021-01-07
sl,203,2021-01-07
uk,192,2021-01-07
cy,188,2021-01-07
no,176,2021-01-07
lt,161,2021-01-07
ml,140,2021-01-07
mr,140,2021-01-07
ko,126,2021-01-07
ur,121,2021-01-07
bn,120,2021-01-07
hu,120,2021-01-07
kn,107,2021-01-07
gu,98,2021-01-07
vi,95,2021-01-07
is,74,2021-01-07
bg,67,2021-01-07
eu,64,2021-01-07
or,64,2021-01-07
te,63,2021-01-07
fa,49,2021-01-07
iw,46,2021-01-07
si,32,2021-01-07
my,25,2021-01-07
ne,23,2021-01-07
sr,23,2021-01-07
pa,21,2021-01-07
ckb,7,2021-01-07
ps,7,2021-01-07
am,6,2021-01-07
km,6,2021-01-07
ka,4,2021-01-07
lo,3,2021-01-07
hy,1,2021-01-07
