lang,n,date
en,250815,2021-11-17
es,38584,2021-11-17
fr,18434,2021-11-17
de,16573,2021-11-17
pt,12438,2021-11-17
und,11327,2021-11-17
it,11094,2021-11-17
in,10615,2021-11-17
nl,6989,2021-11-17
pl,4885,2021-11-17
tr,3856,2021-11-17
ja,3034,2021-11-17
cs,2598,2021-11-17
ru,2357,2021-11-17
tl,2205,2021-11-17
ca,1649,2021-11-17
el,1220,2021-11-17
sv,1199,2021-11-17
hi,1162,2021-11-17
ro,524,2021-11-17
ar,438,2021-11-17
sl,406,2021-11-17
uk,403,2021-11-17
et,388,2021-11-17
lv,374,2021-11-17
fi,350,2021-11-17
th,329,2021-11-17
zh,320,2021-11-17
da,303,2021-11-17
no,194,2021-11-17
vi,137,2021-11-17
ta,130,2021-11-17
hu,112,2021-11-17
ht,105,2021-11-17
gu,93,2021-11-17
mr,80,2021-11-17
eu,78,2021-11-17
cy,75,2021-11-17
is,73,2021-11-17
ml,71,2021-11-17
bn,61,2021-11-17
ko,59,2021-11-17
te,56,2021-11-17
bg,52,2021-11-17
iw,51,2021-11-17
ur,51,2021-11-17
kn,49,2021-11-17
or,46,2021-11-17
fa,38,2021-11-17
lt,38,2021-11-17
sr,25,2021-11-17
si,17,2021-11-17
ne,13,2021-11-17
pa,10,2021-11-17
my,8,2021-11-17
hy,5,2021-11-17
ka,4,2021-11-17
lo,4,2021-11-17
am,3,2021-11-17
dv,3,2021-11-17
km,3,2021-11-17
ckb,2,2021-11-17
ps,1,2021-11-17
