lang,n,date
en,272139,2021-12-06
es,41383,2021-12-06
fr,23116,2021-12-06
pt,12931,2021-12-06
und,11448,2021-12-06
de,9725,2021-12-06
it,9098,2021-12-06
in,6721,2021-12-06
nl,5801,2021-12-06
pl,3713,2021-12-06
tr,3269,2021-12-06
ja,3167,2021-12-06
tl,2251,2021-12-06
ca,1787,2021-12-06
ru,1569,2021-12-06
hi,1351,2021-12-06
cs,1112,2021-12-06
el,937,2021-12-06
sv,794,2021-12-06
et,479,2021-12-06
ro,448,2021-12-06
ar,442,2021-12-06
zh,388,2021-12-06
th,362,2021-12-06
da,338,2021-12-06
fi,290,2021-12-06
lv,284,2021-12-06
uk,262,2021-12-06
ta,237,2021-12-06
no,204,2021-12-06
mr,191,2021-12-06
sl,185,2021-12-06
bn,168,2021-12-06
vi,141,2021-12-06
hu,137,2021-12-06
ht,132,2021-12-06
gu,131,2021-12-06
kn,112,2021-12-06
te,112,2021-12-06
ml,102,2021-12-06
cy,75,2021-12-06
ko,67,2021-12-06
eu,57,2021-12-06
ur,57,2021-12-06
bg,52,2021-12-06
is,50,2021-12-06
iw,46,2021-12-06
lt,45,2021-12-06
or,42,2021-12-06
ne,36,2021-12-06
fa,30,2021-12-06
pa,18,2021-12-06
si,12,2021-12-06
sr,9,2021-12-06
am,7,2021-12-06
my,6,2021-12-06
lo,4,2021-12-06
hy,3,2021-12-06
ka,3,2021-12-06
km,1,2021-12-06
sd,1,2021-12-06
