lang,n,date
en,324843,2021-06-28
es,64452,2021-06-28
in,41342,2021-06-28
pt,32131,2021-06-28
und,14720,2021-06-28
fr,14515,2021-06-28
it,7151,2021-06-28
de,5761,2021-06-28
ja,5278,2021-06-28
tl,4074,2021-06-28
tr,3859,2021-06-28
nl,3395,2021-06-28
hi,2607,2021-06-28
ru,2279,2021-06-28
ca,2018,2021-06-28
pl,1713,2021-06-28
el,1067,2021-06-28
th,948,2021-06-28
et,738,2021-06-28
ar,571,2021-06-28
ta,560,2021-06-28
ro,501,2021-06-28
zh,484,2021-06-28
sv,482,2021-06-28
cs,397,2021-06-28
mr,366,2021-06-28
lv,335,2021-06-28
bn,322,2021-06-28
fi,296,2021-06-28
ht,288,2021-06-28
vi,246,2021-06-28
ml,227,2021-06-28
kn,199,2021-06-28
da,169,2021-06-28
uk,160,2021-06-28
ko,157,2021-06-28
sl,154,2021-06-28
or,141,2021-06-28
te,138,2021-06-28
gu,114,2021-06-28
hu,108,2021-06-28
ur,105,2021-06-28
cy,101,2021-06-28
no,86,2021-06-28
ne,80,2021-06-28
fa,69,2021-06-28
eu,53,2021-06-28
lt,51,2021-06-28
bg,46,2021-06-28
iw,44,2021-06-28
my,44,2021-06-28
is,38,2021-06-28
si,33,2021-06-28
pa,26,2021-06-28
hy,13,2021-06-28
sr,9,2021-06-28
km,4,2021-06-28
ps,3,2021-06-28
am,2,2021-06-28
ckb,2,2021-06-28
ka,2,2021-06-28
dv,1,2021-06-28
lo,1,2021-06-28
