lang,n,date
en,725038,2020-11-18
es,91430,2020-11-18
pt,42347,2020-11-18
fr,28288,2020-11-18
und,26112,2020-11-18
it,20630,2020-11-18
in,17697,2020-11-18
tr,15424,2020-11-18
de,10923,2020-11-18
ja,5896,2020-11-18
tl,5418,2020-11-18
ca,4733,2020-11-18
nl,4548,2020-11-18
ru,3189,2020-11-18
pl,3094,2020-11-18
el,3063,2020-11-18
hi,2880,2020-11-18
sv,1662,2020-11-18
ro,1025,2020-11-18
cs,928,2020-11-18
et,918,2020-11-18
ar,915,2020-11-18
da,555,2020-11-18
uk,544,2020-11-18
zh,422,2020-11-18
ur,416,2020-11-18
ht,332,2020-11-18
no,315,2020-11-18
fi,307,2020-11-18
sl,292,2020-11-18
ta,273,2020-11-18
th,262,2020-11-18
lv,252,2020-11-18
cy,197,2020-11-18
lt,193,2020-11-18
mr,190,2020-11-18
gu,180,2020-11-18
fa,175,2020-11-18
bg,166,2020-11-18
bn,163,2020-11-18
hu,157,2020-11-18
ml,140,2020-11-18
ko,137,2020-11-18
vi,120,2020-11-18
eu,117,2020-11-18
te,99,2020-11-18
or,77,2020-11-18
kn,76,2020-11-18
is,73,2020-11-18
iw,67,2020-11-18
ne,65,2020-11-18
si,45,2020-11-18
pa,39,2020-11-18
sr,38,2020-11-18
my,21,2020-11-18
ckb,10,2020-11-18
hy,10,2020-11-18
ka,6,2020-11-18
km,5,2020-11-18
lo,5,2020-11-18
ps,5,2020-11-18
sd,3,2020-11-18
dv,2,2020-11-18
