lang,n,date
en,268684,2021-10-15
es,36092,2021-10-15
pt,15542,2021-10-15
fr,11622,2021-10-15
und,9902,2021-10-15
it,9066,2021-10-15
in,8225,2021-10-15
de,5216,2021-10-15
ja,3275,2021-10-15
tl,3094,2021-10-15
nl,2918,2021-10-15
tr,2908,2021-10-15
ru,1920,2021-10-15
pl,1410,2021-10-15
ca,1298,2021-10-15
ro,683,2021-10-15
hi,681,2021-10-15
el,580,2021-10-15
ar,534,2021-10-15
cs,518,2021-10-15
lv,474,2021-10-15
sv,458,2021-10-15
zh,401,2021-10-15
et,352,2021-10-15
th,345,2021-10-15
fi,263,2021-10-15
uk,225,2021-10-15
ta,174,2021-10-15
vi,140,2021-10-15
da,133,2021-10-15
sl,130,2021-10-15
ht,108,2021-10-15
hu,100,2021-10-15
ko,95,2021-10-15
ml,84,2021-10-15
cy,73,2021-10-15
bg,64,2021-10-15
mr,59,2021-10-15
ur,59,2021-10-15
no,58,2021-10-15
iw,50,2021-10-15
bn,45,2021-10-15
is,42,2021-10-15
gu,41,2021-10-15
fa,36,2021-10-15
lt,35,2021-10-15
kn,33,2021-10-15
te,31,2021-10-15
or,26,2021-10-15
si,23,2021-10-15
eu,17,2021-10-15
sr,14,2021-10-15
am,13,2021-10-15
my,13,2021-10-15
pa,10,2021-10-15
ka,6,2021-10-15
hy,5,2021-10-15
lo,5,2021-10-15
ne,5,2021-10-15
bo,1,2021-10-15
km,1,2021-10-15
