lang,n,date
en,283214,2021-12-07
es,45420,2021-12-07
fr,21876,2021-12-07
pt,13802,2021-12-07
und,11649,2021-12-07
de,10043,2021-12-07
it,9429,2021-12-07
in,7192,2021-12-07
nl,5248,2021-12-07
pl,5192,2021-12-07
ja,3435,2021-12-07
tr,2754,2021-12-07
ca,2356,2021-12-07
tl,2211,2021-12-07
ru,1390,2021-12-07
hi,1166,2021-12-07
cs,1135,2021-12-07
sv,1012,2021-12-07
el,988,2021-12-07
ro,475,2021-12-07
da,473,2021-12-07
et,458,2021-12-07
zh,397,2021-12-07
no,380,2021-12-07
fi,370,2021-12-07
th,368,2021-12-07
ar,345,2021-12-07
lv,311,2021-12-07
ta,236,2021-12-07
uk,217,2021-12-07
vi,179,2021-12-07
sl,175,2021-12-07
mr,163,2021-12-07
hu,142,2021-12-07
gu,139,2021-12-07
ht,111,2021-12-07
kn,110,2021-12-07
ml,97,2021-12-07
te,96,2021-12-07
cy,91,2021-12-07
bn,90,2021-12-07
eu,76,2021-12-07
ko,72,2021-12-07
ur,63,2021-12-07
is,62,2021-12-07
bg,54,2021-12-07
or,53,2021-12-07
fa,49,2021-12-07
lt,38,2021-12-07
iw,34,2021-12-07
pa,23,2021-12-07
ne,22,2021-12-07
hy,11,2021-12-07
sr,11,2021-12-07
si,10,2021-12-07
am,6,2021-12-07
my,4,2021-12-07
lo,3,2021-12-07
ka,2,2021-12-07
bo,1,2021-12-07
dv,1,2021-12-07
km,1,2021-12-07
