lang,n,date
en,459584,2020-09-22
es,101799,2020-09-22
pt,32859,2020-09-22
und,28374,2020-09-22
in,25945,2020-09-22
fr,22404,2020-09-22
tr,7691,2020-09-22
it,7371,2020-09-22
ca,5476,2020-09-22
de,5367,2020-09-22
tl,4982,2020-09-22
nl,4899,2020-09-22
ja,4586,2020-09-22
ru,2406,2020-09-22
hi,1893,2020-09-22
el,1320,2020-09-22
pl,1251,2020-09-22
ar,945,2020-09-22
cs,913,2020-09-22
ro,847,2020-09-22
et,641,2020-09-22
ko,564,2020-09-22
th,470,2020-09-22
sv,435,2020-09-22
lv,350,2020-09-22
ta,344,2020-09-22
da,330,2020-09-22
mr,310,2020-09-22
uk,305,2020-09-22
zh,288,2020-09-22
fi,240,2020-09-22
sl,232,2020-09-22
lt,214,2020-09-22
ur,208,2020-09-22
ml,206,2020-09-22
no,188,2020-09-22
cy,177,2020-09-22
ht,166,2020-09-22
iw,165,2020-09-22
fa,153,2020-09-22
kn,147,2020-09-22
gu,136,2020-09-22
hu,126,2020-09-22
te,124,2020-09-22
bn,120,2020-09-22
eu,116,2020-09-22
vi,111,2020-09-22
or,86,2020-09-22
is,66,2020-09-22
bg,62,2020-09-22
ne,55,2020-09-22
pa,32,2020-09-22
my,28,2020-09-22
sr,15,2020-09-22
si,12,2020-09-22
hy,10,2020-09-22
ckb,7,2020-09-22
ka,7,2020-09-22
lo,7,2020-09-22
km,6,2020-09-22
am,5,2020-09-22
ps,4,2020-09-22
sd,2,2020-09-22
dv,1,2020-09-22
