lang,n,date
en,360754,2021-04-18
es,70167,2021-04-18
pt,29378,2021-04-18
fr,17561,2021-04-18
und,14723,2021-04-18
hi,14431,2021-04-18
in,11518,2021-04-18
it,10878,2021-04-18
de,10363,2021-04-18
tr,8506,2021-04-18
tl,6779,2021-04-18
nl,3927,2021-04-18
ja,3628,2021-04-18
pl,2432,2021-04-18
et,1470,2021-04-18
ca,1415,2021-04-18
ta,1258,2021-04-18
el,958,2021-04-18
mr,890,2021-04-18
th,842,2021-04-18
ru,739,2021-04-18
ht,732,2021-04-18
sv,731,2021-04-18
ro,640,2021-04-18
gu,511,2021-04-18
cs,465,2021-04-18
ml,449,2021-04-18
ar,431,2021-04-18
kn,382,2021-04-18
bn,330,2021-04-18
da,322,2021-04-18
fi,299,2021-04-18
te,274,2021-04-18
ur,247,2021-04-18
lv,242,2021-04-18
zh,223,2021-04-18
no,165,2021-04-18
uk,151,2021-04-18
sl,136,2021-04-18
or,131,2021-04-18
ko,118,2021-04-18
hu,112,2021-04-18
vi,89,2021-04-18
pa,85,2021-04-18
lt,77,2021-04-18
cy,75,2021-04-18
fa,73,2021-04-18
is,68,2021-04-18
ne,67,2021-04-18
eu,48,2021-04-18
bg,37,2021-04-18
iw,23,2021-04-18
si,13,2021-04-18
sr,9,2021-04-18
am,5,2021-04-18
hy,3,2021-04-18
my,3,2021-04-18
ps,3,2021-04-18
ckb,2,2021-04-18
lo,2,2021-04-18
bo,1,2021-04-18
dv,1,2021-04-18
km,1,2021-04-18
sd,1,2021-04-18
