lang,n,date
en,296235,2021-10-18
es,41578,2021-10-18
pt,20906,2021-10-18
fr,12641,2021-10-18
und,10962,2021-10-18
in,9262,2021-10-18
it,7498,2021-10-18
de,5294,2021-10-18
nl,4238,2021-10-18
tr,3393,2021-10-18
ja,3377,2021-10-18
tl,3041,2021-10-18
ru,2063,2021-10-18
pl,1597,2021-10-18
ca,1227,2021-10-18
ar,960,2021-10-18
lv,868,2021-10-18
el,814,2021-10-18
ro,776,2021-10-18
hi,762,2021-10-18
sv,635,2021-10-18
cs,575,2021-10-18
et,409,2021-10-18
uk,398,2021-10-18
zh,367,2021-10-18
th,354,2021-10-18
fi,302,2021-10-18
sl,228,2021-10-18
ta,190,2021-10-18
da,170,2021-10-18
vi,133,2021-10-18
ht,122,2021-10-18
bn,117,2021-10-18
mr,116,2021-10-18
ko,104,2021-10-18
no,103,2021-10-18
hu,102,2021-10-18
ur,83,2021-10-18
ml,74,2021-10-18
gu,72,2021-10-18
cy,61,2021-10-18
bg,60,2021-10-18
te,57,2021-10-18
lt,54,2021-10-18
or,47,2021-10-18
kn,46,2021-10-18
eu,41,2021-10-18
fa,40,2021-10-18
is,35,2021-10-18
iw,30,2021-10-18
si,24,2021-10-18
sr,20,2021-10-18
pa,16,2021-10-18
hy,10,2021-10-18
ne,9,2021-10-18
am,6,2021-10-18
my,5,2021-10-18
km,4,2021-10-18
lo,4,2021-10-18
dv,1,2021-10-18
ka,1,2021-10-18
