lang,n,date
en,380606,2020-09-14
es,95806,2020-09-14
fr,27108,2020-09-14
pt,24106,2020-09-14
in,18613,2020-09-14
und,17336,2020-09-14
it,9812,2020-09-14
tr,8058,2020-09-14
tl,5236,2020-09-14
ca,5114,2020-09-14
de,3728,2020-09-14
hi,2879,2020-09-14
ja,2856,2020-09-14
nl,2159,2020-09-14
ru,1739,2020-09-14
pl,1174,2020-09-14
el,966,2020-09-14
cs,898,2020-09-14
ro,850,2020-09-14
et,713,2020-09-14
ar,661,2020-09-14
ta,473,2020-09-14
sv,410,2020-09-14
uk,372,2020-09-14
mr,353,2020-09-14
zh,311,2020-09-14
th,276,2020-09-14
da,252,2020-09-14
kn,220,2020-09-14
lt,212,2020-09-14
lv,205,2020-09-14
gu,204,2020-09-14
ml,201,2020-09-14
ur,194,2020-09-14
bn,192,2020-09-14
fi,175,2020-09-14
te,171,2020-09-14
sl,167,2020-09-14
cy,163,2020-09-14
ht,131,2020-09-14
no,123,2020-09-14
ko,111,2020-09-14
hu,109,2020-09-14
or,108,2020-09-14
vi,103,2020-09-14
iw,91,2020-09-14
fa,89,2020-09-14
eu,85,2020-09-14
bg,77,2020-09-14
ne,67,2020-09-14
pa,38,2020-09-14
is,25,2020-09-14
my,23,2020-09-14
si,18,2020-09-14
sr,13,2020-09-14
ka,10,2020-09-14
hy,9,2020-09-14
ckb,4,2020-09-14
km,3,2020-09-14
am,2,2020-09-14
bo,2,2020-09-14
lo,2,2020-09-14
ps,2,2020-09-14
sd,1,2020-09-14
