lang,n,date
en,271061,2022-01-29
es,47963,2022-01-29
pt,26365,2022-01-29
fr,20054,2022-01-29
und,11165,2022-01-29
in,8928,2022-01-29
it,7340,2022-01-29
de,5729,2022-01-29
tr,4633,2022-01-29
ja,3965,2022-01-29
nl,3594,2022-01-29
pl,2754,2022-01-29
tl,2712,2022-01-29
hi,1689,2022-01-29
ca,1322,2022-01-29
ru,1051,2022-01-29
sv,1039,2022-01-29
cs,626,2022-01-29
el,607,2022-01-29
et,521,2022-01-29
ro,458,2022-01-29
ar,427,2022-01-29
zh,397,2022-01-29
da,301,2022-01-29
fi,276,2022-01-29
ta,273,2022-01-29
th,236,2022-01-29
lv,225,2022-01-29
no,216,2022-01-29
ml,147,2022-01-29
bn,146,2022-01-29
ht,145,2022-01-29
mr,144,2022-01-29
ur,121,2022-01-29
uk,116,2022-01-29
vi,113,2022-01-29
te,107,2022-01-29
kn,98,2022-01-29
sl,95,2022-01-29
gu,88,2022-01-29
cy,72,2022-01-29
hu,66,2022-01-29
fa,64,2022-01-29
iw,64,2022-01-29
ko,64,2022-01-29
is,62,2022-01-29
or,61,2022-01-29
eu,44,2022-01-29
lt,37,2022-01-29
bg,27,2022-01-29
ne,22,2022-01-29
pa,22,2022-01-29
si,17,2022-01-29
sr,9,2022-01-29
hy,7,2022-01-29
my,6,2022-01-29
lo,2,2022-01-29
ps,2,2022-01-29
sd,2,2022-01-29
am,1,2022-01-29
ckb,1,2022-01-29
ka,1,2022-01-29
