lang,n,date
en,533371,2021-12-31
es,94161,2021-12-31
fr,40346,2021-12-31
pt,22810,2021-12-31
it,16127,2021-12-31
und,14860,2021-12-31
in,11634,2021-12-31
tl,5761,2021-12-31
de,5209,2021-12-31
tr,5080,2021-12-31
nl,4440,2021-12-31
ja,3620,2021-12-31
pl,3037,2021-12-31
ca,2449,2021-12-31
hi,2263,2021-12-31
el,1384,2021-12-31
sv,917,2021-12-31
ru,876,2021-12-31
cs,780,2021-12-31
et,770,2021-12-31
ar,606,2021-12-31
ro,532,2021-12-31
zh,451,2021-12-31
ta,409,2021-12-31
fi,398,2021-12-31
da,341,2021-12-31
th,339,2021-12-31
mr,276,2021-12-31
ht,265,2021-12-31
bn,225,2021-12-31
no,215,2021-12-31
is,197,2021-12-31
vi,182,2021-12-31
sl,174,2021-12-31
lv,170,2021-12-31
te,159,2021-12-31
gu,157,2021-12-31
ml,141,2021-12-31
uk,140,2021-12-31
cy,137,2021-12-31
ur,133,2021-12-31
ko,131,2021-12-31
hu,118,2021-12-31
kn,102,2021-12-31
lt,79,2021-12-31
or,78,2021-12-31
bg,69,2021-12-31
fa,62,2021-12-31
eu,55,2021-12-31
iw,55,2021-12-31
pa,29,2021-12-31
ne,24,2021-12-31
am,14,2021-12-31
sr,9,2021-12-31
si,8,2021-12-31
ka,7,2021-12-31
my,4,2021-12-31
bo,3,2021-12-31
km,3,2021-12-31
lo,3,2021-12-31
ps,3,2021-12-31
sd,3,2021-12-31
ckb,1,2021-12-31
dv,1,2021-12-31
hy,1,2021-12-31
