lang,n,date
en,479726,2021-07-23
es,72277,2021-07-23
in,35736,2021-07-23
fr,26976,2021-07-23
pt,26846,2021-07-23
und,17835,2021-07-23
it,12868,2021-07-23
tr,5778,2021-07-23
de,5628,2021-07-23
tl,4939,2021-07-23
ja,4766,2021-07-23
nl,3828,2021-07-23
ca,2637,2021-07-23
pl,1883,2021-07-23
ru,1722,2021-07-23
th,1415,2021-07-23
hi,1339,2021-07-23
el,977,2021-07-23
cs,889,2021-07-23
zh,596,2021-07-23
et,592,2021-07-23
ar,585,2021-07-23
ro,493,2021-07-23
sv,425,2021-07-23
fi,380,2021-07-23
vi,380,2021-07-23
ta,314,2021-07-23
lv,311,2021-07-23
ht,289,2021-07-23
da,237,2021-07-23
sl,233,2021-07-23
uk,221,2021-07-23
bn,198,2021-07-23
ml,198,2021-07-23
is,157,2021-07-23
mr,136,2021-07-23
ur,119,2021-07-23
fa,113,2021-07-23
ko,112,2021-07-23
hu,94,2021-07-23
no,91,2021-07-23
cy,88,2021-07-23
gu,84,2021-07-23
kn,84,2021-07-23
te,76,2021-07-23
eu,72,2021-07-23
lt,69,2021-07-23
my,67,2021-07-23
iw,62,2021-07-23
or,56,2021-07-23
bg,46,2021-07-23
ne,40,2021-07-23
si,17,2021-07-23
pa,16,2021-07-23
sr,13,2021-07-23
lo,10,2021-07-23
hy,6,2021-07-23
am,5,2021-07-23
ka,5,2021-07-23
km,5,2021-07-23
bo,3,2021-07-23
dv,2,2021-07-23
ps,1,2021-07-23
