lang,n,date
en,511092,2022-01-13
es,119197,2022-01-13
pt,66408,2022-01-13
fr,40842,2022-01-13
it,20257,2022-01-13
und,19861,2022-01-13
de,8861,2022-01-13
nl,8781,2022-01-13
in,8089,2022-01-13
tl,5926,2022-01-13
tr,5606,2022-01-13
ja,5151,2022-01-13
pl,3459,2022-01-13
hi,3175,2022-01-13
ca,2859,2022-01-13
sv,2425,2022-01-13
ru,1376,2022-01-13
el,1187,2022-01-13
et,902,2022-01-13
cs,775,2022-01-13
ro,662,2022-01-13
ar,624,2022-01-13
th,575,2022-01-13
zh,544,2022-01-13
fi,507,2022-01-13
da,446,2022-01-13
ta,380,2022-01-13
bn,363,2022-01-13
no,320,2022-01-13
lv,302,2022-01-13
mr,298,2022-01-13
ht,258,2022-01-13
ml,242,2022-01-13
kn,225,2022-01-13
gu,216,2022-01-13
uk,212,2022-01-13
sl,182,2022-01-13
te,159,2022-01-13
vi,154,2022-01-13
ur,140,2022-01-13
is,138,2022-01-13
hu,129,2022-01-13
cy,123,2022-01-13
ko,118,2022-01-13
or,118,2022-01-13
iw,97,2022-01-13
bg,96,2022-01-13
eu,90,2022-01-13
lt,61,2022-01-13
ne,53,2022-01-13
fa,45,2022-01-13
pa,30,2022-01-13
sr,18,2022-01-13
si,16,2022-01-13
my,6,2022-01-13
lo,3,2022-01-13
sd,3,2022-01-13
ps,2,2022-01-13
am,1,2022-01-13
bo,1,2022-01-13
dv,1,2022-01-13
hy,1,2022-01-13
ka,1,2022-01-13
