lang,n,date
en,872791,2020-04-04
es,260654,2020-04-04
und,71830,2020-04-04
pt,69197,2020-04-04
fr,66275,2020-04-04
in,41609,2020-04-04
it,36597,2020-04-04
ja,21608,2020-04-04
tr,13917,2020-04-04
tl,12648,2020-04-04
de,12572,2020-04-04
hi,12396,2020-04-04
ca,11571,2020-04-04
nl,6364,2020-04-04
ar,4346,2020-04-04
ru,3825,2020-04-04
th,2999,2020-04-04
ro,2438,2020-04-04
pl,2236,2020-04-04
ta,1648,2020-04-04
el,1470,2020-04-04
et,1371,2020-04-04
sv,1362,2020-04-04
zh,1303,2020-04-04
lt,1251,2020-04-04
mr,1046,2020-04-04
ur,950,2020-04-04
da,894,2020-04-04
cs,870,2020-04-04
fi,754,2020-04-04
ht,707,2020-04-04
vi,690,2020-04-04
fa,684,2020-04-04
uk,638,2020-04-04
te,619,2020-04-04
ml,591,2020-04-04
kn,530,2020-04-04
lv,495,2020-04-04
gu,478,2020-04-04
bn,452,2020-04-04
ko,452,2020-04-04
sl,356,2020-04-04
no,304,2020-04-04
ne,293,2020-04-04
cy,227,2020-04-04
bg,199,2020-04-04
iw,188,2020-04-04
eu,178,2020-04-04
or,168,2020-04-04
pa,166,2020-04-04
si,118,2020-04-04
hu,115,2020-04-04
is,101,2020-04-04
sr,82,2020-04-04
ps,51,2020-04-04
am,41,2020-04-04
my,37,2020-04-04
hy,23,2020-04-04
lo,21,2020-04-04
ckb,20,2020-04-04
ka,14,2020-04-04
km,12,2020-04-04
dv,4,2020-04-04
sd,3,2020-04-04
ug,1,2020-04-04
