lang,n,date
en,774670,2021-01-05
es,116975,2021-01-05
pt,51014,2021-01-05
fr,29423,2021-01-05
und,25717,2021-01-05
de,24113,2021-01-05
in,24006,2021-01-05
it,16475,2021-01-05
nl,9169,2021-01-05
tr,7547,2021-01-05
ja,6419,2021-01-05
tl,5356,2021-01-05
ca,4604,2021-01-05
pl,3371,2021-01-05
hi,2483,2021-01-05
el,2408,2021-01-05
th,2239,2021-01-05
ru,2004,2021-01-05
sv,1441,2021-01-05
cs,1299,2021-01-05
ro,1273,2021-01-05
et,918,2021-01-05
lv,756,2021-01-05
ar,738,2021-01-05
da,690,2021-01-05
zh,472,2021-01-05
fi,442,2021-01-05
ta,414,2021-01-05
ht,412,2021-01-05
no,374,2021-01-05
uk,329,2021-01-05
sl,294,2021-01-05
mr,257,2021-01-05
ur,190,2021-01-05
ml,178,2021-01-05
lt,158,2021-01-05
ko,156,2021-01-05
hu,150,2021-01-05
cy,148,2021-01-05
gu,148,2021-01-05
bn,147,2021-01-05
kn,140,2021-01-05
te,124,2021-01-05
vi,106,2021-01-05
bg,104,2021-01-05
iw,88,2021-01-05
eu,86,2021-01-05
fa,85,2021-01-05
or,62,2021-01-05
is,54,2021-01-05
pa,33,2021-01-05
si,33,2021-01-05
ne,32,2021-01-05
my,22,2021-01-05
sr,22,2021-01-05
ckb,7,2021-01-05
ka,7,2021-01-05
am,4,2021-01-05
km,4,2021-01-05
bo,3,2021-01-05
hy,3,2021-01-05
ps,2,2021-01-05
dv,1,2021-01-05
lo,1,2021-01-05
