lang,n,date
en,483496,2020-03-05
es,131221,2020-03-05
fr,43110,2020-03-05
it,43104,2020-03-05
und,29645,2020-03-05
pt,23884,2020-03-05
de,11938,2020-03-05
ja,10786,2020-03-05
in,9297,2020-03-05
ca,6859,2020-03-05
nl,6691,2020-03-05
hi,3903,2020-03-05
tr,3617,2020-03-05
th,3314,2020-03-05
lt,2365,2020-03-05
tl,1860,2020-03-05
ar,1676,2020-03-05
ro,1653,2020-03-05
zh,1055,2020-03-05
ru,974,2020-03-05
pl,830,2020-03-05
sv,807,2020-03-05
el,782,2020-03-05
fa,756,2020-03-05
da,705,2020-03-05
cs,600,2020-03-05
ta,565,2020-03-05
fi,549,2020-03-05
et,463,2020-03-05
ht,431,2020-03-05
ko,381,2020-03-05
vi,329,2020-03-05
sl,313,2020-03-05
ur,305,2020-03-05
te,282,2020-03-05
mr,248,2020-03-05
lv,228,2020-03-05
no,211,2020-03-05
gu,198,2020-03-05
ml,194,2020-03-05
bn,142,2020-03-05
kn,139,2020-03-05
ne,138,2020-03-05
cy,132,2020-03-05
iw,125,2020-03-05
uk,107,2020-03-05
or,103,2020-03-05
eu,82,2020-03-05
is,62,2020-03-05
pa,62,2020-03-05
hu,32,2020-03-05
bg,31,2020-03-05
ps,24,2020-03-05
km,23,2020-03-05
my,20,2020-03-05
ckb,18,2020-03-05
sr,16,2020-03-05
si,15,2020-03-05
dv,10,2020-03-05
hy,7,2020-03-05
am,4,2020-03-05
lo,4,2020-03-05
bo,3,2020-03-05
ka,3,2020-03-05
ug,1,2020-03-05
