lang,n,date
en,308085,2022-02-09
es,47381,2022-02-09
pt,19875,2022-02-09
fr,18276,2022-02-09
in,16307,2022-02-09
und,11432,2022-02-09
it,10007,2022-02-09
de,7366,2022-02-09
tr,4705,2022-02-09
ja,3995,2022-02-09
nl,3990,2022-02-09
pl,2947,2022-02-09
tl,2384,2022-02-09
ca,1526,2022-02-09
ru,1495,2022-02-09
sv,977,2022-02-09
hi,970,2022-02-09
el,744,2022-02-09
cs,725,2022-02-09
ar,590,2022-02-09
ro,464,2022-02-09
et,439,2022-02-09
zh,438,2022-02-09
lv,382,2022-02-09
th,365,2022-02-09
da,270,2022-02-09
uk,238,2022-02-09
fi,237,2022-02-09
no,168,2022-02-09
ta,163,2022-02-09
sl,161,2022-02-09
vi,124,2022-02-09
ht,120,2022-02-09
ml,108,2022-02-09
is,103,2022-02-09
ko,91,2022-02-09
bn,89,2022-02-09
ur,88,2022-02-09
mr,83,2022-02-09
gu,80,2022-02-09
cy,77,2022-02-09
te,69,2022-02-09
fa,63,2022-02-09
hu,53,2022-02-09
lt,50,2022-02-09
iw,46,2022-02-09
bg,45,2022-02-09
or,45,2022-02-09
eu,35,2022-02-09
kn,35,2022-02-09
pa,22,2022-02-09
ne,21,2022-02-09
my,14,2022-02-09
si,13,2022-02-09
sr,7,2022-02-09
ka,4,2022-02-09
hy,3,2022-02-09
ps,3,2022-02-09
ckb,2,2022-02-09
km,2,2022-02-09
am,1,2022-02-09
dv,1,2022-02-09
