lang,n,date
en,242729,2021-11-16
es,38126,2021-11-16
fr,17539,2021-11-16
de,14545,2021-11-16
pt,13169,2021-11-16
und,10911,2021-11-16
it,10479,2021-11-16
in,8890,2021-11-16
nl,8046,2021-11-16
tr,4174,2021-11-16
ja,2892,2021-11-16
pl,2506,2021-11-16
tl,2370,2021-11-16
ru,2194,2021-11-16
cs,1680,2021-11-16
ca,1678,2021-11-16
el,1433,2021-11-16
hi,919,2021-11-16
sv,614,2021-11-16
ro,510,2021-11-16
uk,385,2021-11-16
fi,378,2021-11-16
sl,368,2021-11-16
lv,366,2021-11-16
et,345,2021-11-16
th,341,2021-11-16
zh,336,2021-11-16
ar,306,2021-11-16
da,266,2021-11-16
no,180,2021-11-16
vi,123,2021-11-16
ta,122,2021-11-16
bn,103,2021-11-16
hu,97,2021-11-16
eu,95,2021-11-16
ht,95,2021-11-16
ko,90,2021-11-16
cy,80,2021-11-16
is,67,2021-11-16
ur,67,2021-11-16
ml,66,2021-11-16
mr,65,2021-11-16
bg,55,2021-11-16
lt,53,2021-11-16
te,48,2021-11-16
gu,46,2021-11-16
or,34,2021-11-16
kn,33,2021-11-16
fa,32,2021-11-16
iw,27,2021-11-16
si,22,2021-11-16
sr,19,2021-11-16
pa,12,2021-11-16
my,9,2021-11-16
hy,8,2021-11-16
ne,6,2021-11-16
ka,4,2021-11-16
lo,3,2021-11-16
am,1,2021-11-16
ps,1,2021-11-16
sd,1,2021-11-16
