lang,n,date
en,411097,2020-10-17
es,66006,2020-10-17
it,19657,2020-10-17
in,18903,2020-10-17
pt,18757,2020-10-17
fr,18020,2020-10-17
und,15167,2020-10-17
de,7862,2020-10-17
nl,6036,2020-10-17
tl,5561,2020-10-17
pl,4322,2020-10-17
tr,4155,2020-10-17
ca,3616,2020-10-17
ja,2982,2020-10-17
ru,1910,2020-10-17
hi,1580,2020-10-17
cs,1175,2020-10-17
el,985,2020-10-17
ro,725,2020-10-17
ar,617,2020-10-17
et,571,2020-10-17
sv,447,2020-10-17
lv,420,2020-10-17
uk,334,2020-10-17
sl,292,2020-10-17
ta,272,2020-10-17
th,271,2020-10-17
zh,266,2020-10-17
fi,249,2020-10-17
ht,206,2020-10-17
da,199,2020-10-17
vi,199,2020-10-17
mr,189,2020-10-17
lt,178,2020-10-17
bn,155,2020-10-17
ml,151,2020-10-17
ur,133,2020-10-17
gu,120,2020-10-17
bg,104,2020-10-17
no,104,2020-10-17
cy,97,2020-10-17
hu,94,2020-10-17
te,83,2020-10-17
fa,75,2020-10-17
kn,74,2020-10-17
iw,73,2020-10-17
eu,72,2020-10-17
is,70,2020-10-17
ko,69,2020-10-17
or,65,2020-10-17
ne,59,2020-10-17
si,31,2020-10-17
sr,20,2020-10-17
my,15,2020-10-17
pa,15,2020-10-17
hy,6,2020-10-17
ps,5,2020-10-17
ka,4,2020-10-17
am,2,2020-10-17
ckb,1,2020-10-17
dv,1,2020-10-17
