lang,n,date
en,410946,2020-07-09
es,115725,2020-07-09
pt,33095,2020-07-09
und,19920,2020-07-09
fr,18063,2020-07-09
in,13291,2020-07-09
it,8565,2020-07-09
tl,5749,2020-07-09
ja,4969,2020-07-09
ca,4820,2020-07-09
de,4129,2020-07-09
tr,3359,2020-07-09
hi,2697,2020-07-09
ru,2057,2020-07-09
nl,1822,2020-07-09
ar,1268,2020-07-09
ro,1054,2020-07-09
pl,808,2020-07-09
ta,688,2020-07-09
et,651,2020-07-09
sv,615,2020-07-09
el,560,2020-07-09
mr,362,2020-07-09
lv,345,2020-07-09
kn,306,2020-07-09
ml,291,2020-07-09
ur,278,2020-07-09
cs,273,2020-07-09
uk,266,2020-07-09
th,259,2020-07-09
zh,252,2020-07-09
bn,251,2020-07-09
lt,237,2020-07-09
te,233,2020-07-09
gu,192,2020-07-09
fi,160,2020-07-09
da,153,2020-07-09
ht,152,2020-07-09
cy,148,2020-07-09
sl,136,2020-07-09
fa,132,2020-07-09
no,111,2020-07-09
or,101,2020-07-09
eu,97,2020-07-09
bg,87,2020-07-09
hu,83,2020-07-09
pa,76,2020-07-09
vi,68,2020-07-09
ko,54,2020-07-09
iw,53,2020-07-09
ne,41,2020-07-09
si,26,2020-07-09
sr,20,2020-07-09
is,19,2020-07-09
hy,16,2020-07-09
ps,14,2020-07-09
ka,6,2020-07-09
my,6,2020-07-09
ckb,4,2020-07-09
am,2,2020-07-09
bo,2,2020-07-09
dv,2,2020-07-09
km,2,2020-07-09
lo,1,2020-07-09
