lang,n,date
en,319940,2021-06-30
es,64763,2021-06-30
in,42345,2021-06-30
pt,30006,2021-06-30
fr,17826,2021-06-30
und,12865,2021-06-30
it,6797,2021-06-30
de,5174,2021-06-30
ja,4669,2021-06-30
tl,4499,2021-06-30
tr,3758,2021-06-30
nl,3010,2021-06-30
ca,2421,2021-06-30
hi,2411,2021-06-30
ru,2180,2021-06-30
pl,2153,2021-06-30
el,1094,2021-06-30
cs,1025,2021-06-30
th,1016,2021-06-30
et,725,2021-06-30
zh,570,2021-06-30
ar,523,2021-06-30
sv,514,2021-06-30
ro,512,2021-06-30
ta,485,2021-06-30
fi,371,2021-06-30
lv,324,2021-06-30
mr,304,2021-06-30
bn,292,2021-06-30
vi,272,2021-06-30
kn,262,2021-06-30
ht,242,2021-06-30
uk,221,2021-06-30
ml,214,2021-06-30
or,214,2021-06-30
da,212,2021-06-30
sl,168,2021-06-30
ko,136,2021-06-30
no,131,2021-06-30
cy,125,2021-06-30
te,124,2021-06-30
gu,114,2021-06-30
hu,104,2021-06-30
ur,93,2021-06-30
lt,73,2021-06-30
fa,68,2021-06-30
eu,60,2021-06-30
ne,50,2021-06-30
iw,40,2021-06-30
bg,36,2021-06-30
is,36,2021-06-30
pa,34,2021-06-30
my,33,2021-06-30
si,26,2021-06-30
sr,10,2021-06-30
km,8,2021-06-30
hy,6,2021-06-30
ps,6,2021-06-30
bo,4,2021-06-30
ka,4,2021-06-30
dv,3,2021-06-30
lo,3,2021-06-30
am,2,2021-06-30
sd,1,2021-06-30
