lang,n,date
en,280158,2022-02-08
es,44232,2022-02-08
pt,20081,2022-02-08
in,17382,2022-02-08
fr,16944,2022-02-08
und,10824,2022-02-08
it,9154,2022-02-08
de,6507,2022-02-08
tr,4520,2022-02-08
ja,4322,2022-02-08
nl,3768,2022-02-08
tl,2773,2022-02-08
hi,2189,2022-02-08
pl,1869,2022-02-08
ru,1343,2022-02-08
ca,1333,2022-02-08
sv,740,2022-02-08
el,734,2022-02-08
cs,622,2022-02-08
et,529,2022-02-08
zh,399,2022-02-08
lv,391,2022-02-08
ro,389,2022-02-08
ar,330,2022-02-08
th,307,2022-02-08
fi,305,2022-02-08
da,230,2022-02-08
uk,216,2022-02-08
mr,179,2022-02-08
no,161,2022-02-08
ht,158,2022-02-08
vi,146,2022-02-08
ta,138,2022-02-08
ml,137,2022-02-08
te,98,2022-02-08
cy,96,2022-02-08
sl,90,2022-02-08
ko,89,2022-02-08
bn,82,2022-02-08
gu,82,2022-02-08
ur,78,2022-02-08
kn,59,2022-02-08
hu,58,2022-02-08
is,58,2022-02-08
lt,47,2022-02-08
fa,46,2022-02-08
bg,45,2022-02-08
iw,42,2022-02-08
or,32,2022-02-08
eu,26,2022-02-08
si,22,2022-02-08
ne,15,2022-02-08
sr,15,2022-02-08
hy,10,2022-02-08
pa,10,2022-02-08
ps,5,2022-02-08
lo,4,2022-02-08
am,2,2022-02-08
my,2,2022-02-08
bo,1,2022-02-08
ka,1,2022-02-08
sd,1,2022-02-08
