lang,n,date
en,560555,2020-10-20
es,92943,2020-10-20
pt,26120,2020-10-20
fr,22913,2020-10-20
it,21847,2020-10-20
und,18688,2020-10-20
in,15729,2020-10-20
de,10747,2020-10-20
tl,5802,2020-10-20
nl,5550,2020-10-20
tr,5457,2020-10-20
ca,5347,2020-10-20
pl,5261,2020-10-20
ja,3442,2020-10-20
ru,3181,2020-10-20
hi,2776,2020-10-20
cs,1749,2020-10-20
el,1398,2020-10-20
ro,1066,2020-10-20
et,789,2020-10-20
sv,630,2020-10-20
ar,594,2020-10-20
uk,502,2020-10-20
lv,450,2020-10-20
sl,419,2020-10-20
ta,400,2020-10-20
fi,294,2020-10-20
ht,293,2020-10-20
da,288,2020-10-20
zh,283,2020-10-20
th,272,2020-10-20
mr,213,2020-10-20
lt,206,2020-10-20
cy,203,2020-10-20
ml,199,2020-10-20
bn,175,2020-10-20
gu,175,2020-10-20
ur,150,2020-10-20
no,142,2020-10-20
bg,136,2020-10-20
kn,136,2020-10-20
te,135,2020-10-20
hu,128,2020-10-20
eu,108,2020-10-20
fa,104,2020-10-20
iw,104,2020-10-20
ko,102,2020-10-20
ne,101,2020-10-20
vi,87,2020-10-20
is,84,2020-10-20
or,78,2020-10-20
si,37,2020-10-20
sr,21,2020-10-20
my,14,2020-10-20
pa,14,2020-10-20
hy,10,2020-10-20
km,5,2020-10-20
am,4,2020-10-20
ka,3,2020-10-20
ps,3,2020-10-20
ckb,2,2020-10-20
dv,1,2020-10-20
lo,1,2020-10-20
ug,1,2020-10-20
