lang,n,date
en,323768,2021-09-22
es,45379,2021-09-22
pt,43934,2021-09-22
in,14584,2021-09-22
fr,13319,2021-09-22
und,12997,2021-09-22
it,7842,2021-09-22
de,5790,2021-09-22
tr,4663,2021-09-22
tl,4244,2021-09-22
ja,4114,2021-09-22
nl,2584,2021-09-22
pl,1540,2021-09-22
ru,1499,2021-09-22
ca,1471,2021-09-22
hi,1332,2021-09-22
el,879,2021-09-22
ro,695,2021-09-22
sv,664,2021-09-22
et,591,2021-09-22
cs,514,2021-09-22
zh,487,2021-09-22
th,455,2021-09-22
lv,400,2021-09-22
ar,385,2021-09-22
ta,293,2021-09-22
fi,290,2021-09-22
vi,272,2021-09-22
uk,265,2021-09-22
sl,222,2021-09-22
gu,187,2021-09-22
ml,172,2021-09-22
mr,130,2021-09-22
da,126,2021-09-22
bn,123,2021-09-22
ht,116,2021-09-22
fa,114,2021-09-22
te,110,2021-09-22
hu,102,2021-09-22
kn,87,2021-09-22
no,84,2021-09-22
ur,82,2021-09-22
cy,81,2021-09-22
iw,67,2021-09-22
ko,65,2021-09-22
lt,60,2021-09-22
eu,50,2021-09-22
or,46,2021-09-22
si,40,2021-09-22
is,35,2021-09-22
bg,29,2021-09-22
ne,20,2021-09-22
sr,19,2021-09-22
my,11,2021-09-22
pa,11,2021-09-22
am,5,2021-09-22
bo,3,2021-09-22
hy,3,2021-09-22
ka,3,2021-09-22
km,3,2021-09-22
lo,2,2021-09-22
ps,1,2021-09-22
