lang,n,date
en,336389,2021-02-28
es,55650,2021-02-28
pt,55290,2021-02-28
fr,18362,2021-02-28
und,13178,2021-02-28
it,12368,2021-02-28
in,10436,2021-02-28
de,9803,2021-02-28
nl,4308,2021-02-28
tl,4235,2021-02-28
tr,3577,2021-02-28
ja,3386,2021-02-28
pl,1858,2021-02-28
ca,1819,2021-02-28
cs,1377,2021-02-28
el,1368,2021-02-28
hi,1134,2021-02-28
ru,1026,2021-02-28
sv,911,2021-02-28
ro,805,2021-02-28
et,636,2021-02-28
ar,497,2021-02-28
da,359,2021-02-28
fi,347,2021-02-28
th,279,2021-02-28
uk,261,2021-02-28
lv,239,2021-02-28
ht,217,2021-02-28
no,211,2021-02-28
zh,203,2021-02-28
mr,169,2021-02-28
ta,160,2021-02-28
vi,128,2021-02-28
hu,127,2021-02-28
sl,105,2021-02-28
cy,88,2021-02-28
ml,87,2021-02-28
ur,78,2021-02-28
lt,76,2021-02-28
gu,64,2021-02-28
te,57,2021-02-28
ko,56,2021-02-28
fa,53,2021-02-28
kn,52,2021-02-28
bg,49,2021-02-28
bn,46,2021-02-28
is,46,2021-02-28
iw,46,2021-02-28
eu,43,2021-02-28
or,33,2021-02-28
sr,22,2021-02-28
ne,14,2021-02-28
pa,14,2021-02-28
si,11,2021-02-28
my,9,2021-02-28
ps,5,2021-02-28
ckb,4,2021-02-28
km,4,2021-02-28
ka,3,2021-02-28
am,2,2021-02-28
hy,2,2021-02-28
dv,1,2021-02-28
lo,1,2021-02-28
