lang,n,date
en,286632,2021-06-17
es,61526,2021-06-17
pt,33611,2021-06-17
in,23642,2021-06-17
fr,14293,2021-06-17
und,11219,2021-06-17
it,7157,2021-06-17
ja,4785,2021-06-17
tr,4489,2021-06-17
de,4439,2021-06-17
tl,4200,2021-06-17
nl,2876,2021-06-17
hi,2536,2021-06-17
ru,2269,2021-06-17
ca,1738,2021-06-17
pl,1417,2021-06-17
el,741,2021-06-17
ar,729,2021-06-17
et,683,2021-06-17
th,625,2021-06-17
ta,613,2021-06-17
sv,541,2021-06-17
ro,482,2021-06-17
cs,472,2021-06-17
zh,447,2021-06-17
ml,288,2021-06-17
mr,264,2021-06-17
lv,250,2021-06-17
da,248,2021-06-17
fi,245,2021-06-17
ht,225,2021-06-17
vi,223,2021-06-17
bn,216,2021-06-17
uk,204,2021-06-17
kn,193,2021-06-17
te,183,2021-06-17
no,158,2021-06-17
or,139,2021-06-17
sl,139,2021-06-17
gu,137,2021-06-17
ko,131,2021-06-17
ur,118,2021-06-17
ne,99,2021-06-17
cy,94,2021-06-17
lt,91,2021-06-17
bg,65,2021-06-17
eu,63,2021-06-17
fa,62,2021-06-17
pa,53,2021-06-17
hu,42,2021-06-17
is,34,2021-06-17
si,29,2021-06-17
my,26,2021-06-17
iw,21,2021-06-17
ps,9,2021-06-17
km,5,2021-06-17
bo,4,2021-06-17
sr,4,2021-06-17
am,3,2021-06-17
dv,3,2021-06-17
lo,3,2021-06-17
ka,2,2021-06-17
