lang,n,date
en,112777,2020-02-11
es,36812,2020-02-11
fr,8487,2020-02-11
und,7119,2020-02-11
it,6253,2020-02-11
pt,6104,2020-02-11
ja,5139,2020-02-11
in,2724,2020-02-11
ca,2508,2020-02-11
de,2228,2020-02-11
nl,1288,2020-02-11
tr,1246,2020-02-11
zh,1082,2020-02-11
tl,947,2020-02-11
lt,877,2020-02-11
ro,567,2020-02-11
hi,423,2020-02-11
pl,382,2020-02-11
ru,336,2020-02-11
th,322,2020-02-11
ar,234,2020-02-11
sv,230,2020-02-11
da,203,2020-02-11
el,202,2020-02-11
ta,168,2020-02-11
fi,158,2020-02-11
et,141,2020-02-11
cs,132,2020-02-11
ht,110,2020-02-11
ko,85,2020-02-11
ur,84,2020-02-11
te,60,2020-02-11
vi,50,2020-02-11
iw,49,2020-02-11
ml,47,2020-02-11
no,47,2020-02-11
sl,44,2020-02-11
gu,42,2020-02-11
fa,39,2020-02-11
bn,36,2020-02-11
lv,32,2020-02-11
cy,31,2020-02-11
mr,29,2020-02-11
kn,28,2020-02-11
or,27,2020-02-11
ne,23,2020-02-11
is,18,2020-02-11
eu,14,2020-02-11
si,11,2020-02-11
uk,11,2020-02-11
hu,9,2020-02-11
bg,8,2020-02-11
km,7,2020-02-11
pa,6,2020-02-11
my,5,2020-02-11
am,4,2020-02-11
lo,3,2020-02-11
ps,3,2020-02-11
ckb,2,2020-02-11
hy,2,2020-02-11
sr,1,2020-02-11
