lang,n,date
en,378475,2021-09-13
es,47419,2021-09-13
in,17583,2021-09-13
pt,16831,2021-09-13
fr,14667,2021-09-13
und,13898,2021-09-13
it,9058,2021-09-13
tl,5867,2021-09-13
tr,5603,2021-09-13
de,5553,2021-09-13
ja,4777,2021-09-13
nl,4483,2021-09-13
ca,1454,2021-09-13
pl,1354,2021-09-13
ru,1231,2021-09-13
hi,1072,2021-09-13
el,936,2021-09-13
sv,561,2021-09-13
cs,523,2021-09-13
ar,516,2021-09-13
ro,498,2021-09-13
th,473,2021-09-13
et,451,2021-09-13
zh,391,2021-09-13
lv,349,2021-09-13
sl,349,2021-09-13
uk,276,2021-09-13
vi,244,2021-09-13
fi,227,2021-09-13
ta,227,2021-09-13
da,151,2021-09-13
gu,120,2021-09-13
ht,119,2021-09-13
ml,119,2021-09-13
mr,114,2021-09-13
hu,113,2021-09-13
ur,93,2021-09-13
no,92,2021-09-13
bn,91,2021-09-13
iw,91,2021-09-13
ko,86,2021-09-13
cy,74,2021-09-13
te,73,2021-09-13
fa,72,2021-09-13
eu,59,2021-09-13
lt,59,2021-09-13
kn,58,2021-09-13
or,48,2021-09-13
bg,42,2021-09-13
is,34,2021-09-13
si,24,2021-09-13
hy,17,2021-09-13
my,17,2021-09-13
pa,16,2021-09-13
sr,13,2021-09-13
ne,11,2021-09-13
km,6,2021-09-13
am,5,2021-09-13
lo,5,2021-09-13
ps,1,2021-09-13
