lang,n,date
en,365966,2020-08-20
es,120207,2020-08-20
pt,27989,2020-08-20
fr,21352,2020-08-20
und,18690,2020-08-20
it,13869,2020-08-20
in,13864,2020-08-20
tr,7099,2020-08-20
de,5680,2020-08-20
tl,5556,2020-08-20
ca,4512,2020-08-20
ja,4408,2020-08-20
nl,3006,2020-08-20
hi,2200,2020-08-20
ru,2107,2020-08-20
pl,1398,2020-08-20
el,1343,2020-08-20
et,783,2020-08-20
ar,761,2020-08-20
ro,744,2020-08-20
sv,575,2020-08-20
ta,468,2020-08-20
cs,425,2020-08-20
th,370,2020-08-20
uk,343,2020-08-20
zh,288,2020-08-20
ml,275,2020-08-20
mr,269,2020-08-20
da,249,2020-08-20
lt,245,2020-08-20
fi,240,2020-08-20
vi,240,2020-08-20
bn,204,2020-08-20
kn,199,2020-08-20
te,186,2020-08-20
sl,185,2020-08-20
lv,162,2020-08-20
ko,147,2020-08-20
gu,144,2020-08-20
cy,138,2020-08-20
no,134,2020-08-20
ht,132,2020-08-20
ur,130,2020-08-20
ne,125,2020-08-20
hu,95,2020-08-20
or,89,2020-08-20
eu,75,2020-08-20
fa,72,2020-08-20
bg,58,2020-08-20
pa,44,2020-08-20
iw,43,2020-08-20
is,39,2020-08-20
my,15,2020-08-20
sr,14,2020-08-20
am,12,2020-08-20
hy,10,2020-08-20
si,7,2020-08-20
ka,4,2020-08-20
ps,4,2020-08-20
ckb,2,2020-08-20
dv,1,2020-08-20
km,1,2020-08-20
lo,1,2020-08-20
