lang,n,date
en,382665,2021-05-01
es,59034,2021-05-01
pt,29788,2021-05-01
in,19617,2021-05-01
fr,16960,2021-05-01
und,15622,2021-05-01
hi,12988,2021-05-01
tr,10247,2021-05-01
it,8115,2021-05-01
tl,7029,2021-05-01
de,5788,2021-05-01
ja,4424,2021-05-01
nl,3496,2021-05-01
pl,1922,2021-05-01
ca,1798,2021-05-01
et,1681,2021-05-01
ru,1101,2021-05-01
ta,1002,2021-05-01
th,974,2021-05-01
mr,890,2021-05-01
sv,858,2021-05-01
el,740,2021-05-01
ht,734,2021-05-01
ar,698,2021-05-01
ro,619,2021-05-01
bn,587,2021-05-01
kn,583,2021-05-01
ml,523,2021-05-01
ur,457,2021-05-01
cs,446,2021-05-01
gu,427,2021-05-01
te,405,2021-05-01
zh,363,2021-05-01
or,255,2021-05-01
fi,252,2021-05-01
vi,248,2021-05-01
da,246,2021-05-01
lv,208,2021-05-01
uk,197,2021-05-01
ne,180,2021-05-01
pa,154,2021-05-01
no,130,2021-05-01
sl,115,2021-05-01
ko,105,2021-05-01
hu,104,2021-05-01
cy,85,2021-05-01
lt,85,2021-05-01
si,64,2021-05-01
fa,62,2021-05-01
eu,49,2021-05-01
is,30,2021-05-01
bg,23,2021-05-01
iw,19,2021-05-01
my,16,2021-05-01
sr,15,2021-05-01
lo,13,2021-05-01
ps,5,2021-05-01
am,4,2021-05-01
km,3,2021-05-01
bo,2,2021-05-01
dv,2,2021-05-01
hy,1,2021-05-01
ka,1,2021-05-01
