lang,n,date
en,498920,2021-04-26
es,90744,2021-04-26
pt,36517,2021-04-26
fr,21329,2021-04-26
und,19377,2021-04-26
in,15883,2021-04-26
hi,12630,2021-04-26
it,11736,2021-04-26
de,9208,2021-04-26
tr,8617,2021-04-26
tl,7563,2021-04-26
ja,5398,2021-04-26
nl,3810,2021-04-26
pl,2737,2021-04-26
ca,2234,2021-04-26
et,1849,2021-04-26
el,1647,2021-04-26
ru,1529,2021-04-26
th,1276,2021-04-26
ta,1218,2021-04-26
mr,1021,2021-04-26
ro,873,2021-04-26
sv,834,2021-04-26
ur,833,2021-04-26
kn,830,2021-04-26
ml,696,2021-04-26
ht,662,2021-04-26
gu,639,2021-04-26
ar,619,2021-04-26
te,615,2021-04-26
cs,540,2021-04-26
bn,518,2021-04-26
da,402,2021-04-26
zh,400,2021-04-26
fi,303,2021-04-26
ne,279,2021-04-26
lv,254,2021-04-26
uk,253,2021-04-26
vi,218,2021-04-26
or,215,2021-04-26
no,214,2021-04-26
pa,164,2021-04-26
hu,149,2021-04-26
cy,125,2021-04-26
sl,120,2021-04-26
fa,119,2021-04-26
lt,117,2021-04-26
ko,111,2021-04-26
eu,89,2021-04-26
si,60,2021-04-26
iw,48,2021-04-26
is,44,2021-04-26
bg,40,2021-04-26
my,15,2021-04-26
km,12,2021-04-26
sr,11,2021-04-26
ps,9,2021-04-26
am,7,2021-04-26
lo,7,2021-04-26
hy,6,2021-04-26
ckb,5,2021-04-26
ka,4,2021-04-26
dv,2,2021-04-26
sd,2,2021-04-26
bo,1,2021-04-26
ug,1,2021-04-26
