lang,n,date
en,691613,2020-11-16
es,81071,2020-11-16
pt,33426,2020-11-16
fr,29857,2020-11-16
und,23941,2020-11-16
it,21712,2020-11-16
in,17124,2020-11-16
de,12388,2020-11-16
tr,11037,2020-11-16
tl,5047,2020-11-16
ja,4471,2020-11-16
ca,4087,2020-11-16
nl,3931,2020-11-16
ru,3307,2020-11-16
pl,3047,2020-11-16
el,2811,2020-11-16
sv,1789,2020-11-16
hi,1602,2020-11-16
cs,1040,2020-11-16
ro,979,2020-11-16
et,919,2020-11-16
ar,860,2020-11-16
uk,584,2020-11-16
da,515,2020-11-16
lv,456,2020-11-16
ur,401,2020-11-16
sl,382,2020-11-16
zh,341,2020-11-16
th,298,2020-11-16
fi,292,2020-11-16
no,290,2020-11-16
ta,282,2020-11-16
ht,277,2020-11-16
lt,225,2020-11-16
ko,170,2020-11-16
hu,169,2020-11-16
fa,156,2020-11-16
bg,150,2020-11-16
ml,147,2020-11-16
cy,145,2020-11-16
vi,116,2020-11-16
bn,112,2020-11-16
eu,106,2020-11-16
te,104,2020-11-16
mr,97,2020-11-16
gu,95,2020-11-16
iw,85,2020-11-16
is,84,2020-11-16
kn,81,2020-11-16
or,67,2020-11-16
ne,36,2020-11-16
si,30,2020-11-16
sr,25,2020-11-16
pa,19,2020-11-16
my,15,2020-11-16
hy,11,2020-11-16
ka,9,2020-11-16
ps,9,2020-11-16
ckb,8,2020-11-16
km,5,2020-11-16
am,3,2020-11-16
lo,3,2020-11-16
bo,1,2020-11-16
dv,1,2020-11-16
