lang,n,date
en,770775,2020-03-10
es,293822,2020-03-10
it,56290,2020-03-10
fr,55702,2020-03-10
und,46936,2020-03-10
pt,37436,2020-03-10
de,21328,2020-03-10
ca,18280,2020-03-10
tr,18254,2020-03-10
tl,15776,2020-03-10
ja,11049,2020-03-10
nl,9712,2020-03-10
in,9234,2020-03-10
lt,3370,2020-03-10
ro,3003,2020-03-10
th,2019,2020-03-10
ar,1956,2020-03-10
pl,1875,2020-03-10
el,1491,2020-03-10
da,1464,2020-03-10
sv,1448,2020-03-10
ru,1308,2020-03-10
zh,1263,2020-03-10
cs,1200,2020-03-10
hi,1195,2020-03-10
fi,1077,2020-03-10
et,1004,2020-03-10
fa,845,2020-03-10
ta,721,2020-03-10
ht,606,2020-03-10
sl,581,2020-03-10
vi,521,2020-03-10
ml,442,2020-03-10
ur,406,2020-03-10
ko,383,2020-03-10
no,379,2020-03-10
lv,377,2020-03-10
mr,356,2020-03-10
cy,242,2020-03-10
kn,228,2020-03-10
bn,183,2020-03-10
uk,162,2020-03-10
eu,161,2020-03-10
te,145,2020-03-10
iw,136,2020-03-10
hu,120,2020-03-10
bg,102,2020-03-10
is,98,2020-03-10
ne,96,2020-03-10
sr,71,2020-03-10
gu,62,2020-03-10
or,40,2020-03-10
ckb,35,2020-03-10
pa,35,2020-03-10
si,34,2020-03-10
km,27,2020-03-10
am,14,2020-03-10
my,12,2020-03-10
ps,12,2020-03-10
hy,10,2020-03-10
lo,8,2020-03-10
ka,5,2020-03-10
sd,5,2020-03-10
bo,4,2020-03-10
dv,4,2020-03-10
