lang,n,date
en,504521,2020-07-01
es,132965,2020-07-01
pt,41833,2020-07-01
und,23622,2020-07-01
fr,16200,2020-07-01
in,14575,2020-07-01
it,8308,2020-07-01
tl,7085,2020-07-01
ja,5287,2020-07-01
tr,4193,2020-07-01
de,3967,2020-07-01
ca,3955,2020-07-01
hi,3472,2020-07-01
nl,2041,2020-07-01
ru,1865,2020-07-01
ar,1221,2020-07-01
ro,917,2020-07-01
pl,772,2020-07-01
et,716,2020-07-01
sv,692,2020-07-01
ta,627,2020-07-01
th,604,2020-07-01
el,598,2020-07-01
mr,416,2020-07-01
lt,383,2020-07-01
kn,372,2020-07-01
ur,335,2020-07-01
cs,312,2020-07-01
zh,306,2020-07-01
uk,283,2020-07-01
ml,260,2020-07-01
bn,245,2020-07-01
da,236,2020-07-01
gu,202,2020-07-01
ht,198,2020-07-01
lv,186,2020-07-01
te,172,2020-07-01
fi,165,2020-07-01
cy,148,2020-07-01
sl,137,2020-07-01
fa,133,2020-07-01
no,129,2020-07-01
vi,106,2020-07-01
eu,98,2020-07-01
hu,92,2020-07-01
ko,87,2020-07-01
or,78,2020-07-01
iw,70,2020-07-01
ne,70,2020-07-01
bg,61,2020-07-01
pa,46,2020-07-01
sr,24,2020-07-01
is,19,2020-07-01
hy,18,2020-07-01
si,17,2020-07-01
ps,15,2020-07-01
my,9,2020-07-01
km,6,2020-07-01
ckb,4,2020-07-01
am,3,2020-07-01
ka,3,2020-07-01
lo,2,2020-07-01
sd,1,2020-07-01
