lang,n,date
en,464272,2020-07-22
es,140187,2020-07-22
pt,48187,2020-07-22
und,23900,2020-07-22
in,18396,2020-07-22
fr,18105,2020-07-22
it,8720,2020-07-22
tl,7744,2020-07-22
ja,5407,2020-07-22
ca,4532,2020-07-22
de,4110,2020-07-22
hi,3777,2020-07-22
tr,3221,2020-07-22
nl,2759,2020-07-22
ru,2383,2020-07-22
ar,1175,2020-07-22
ro,1115,2020-07-22
et,934,2020-07-22
pl,833,2020-07-22
ta,811,2020-07-22
sv,600,2020-07-22
mr,482,2020-07-22
ml,466,2020-07-22
el,447,2020-07-22
th,422,2020-07-22
zh,416,2020-07-22
cs,412,2020-07-22
kn,319,2020-07-22
lt,312,2020-07-22
fi,298,2020-07-22
te,296,2020-07-22
uk,296,2020-07-22
gu,271,2020-07-22
da,267,2020-07-22
bn,258,2020-07-22
fa,252,2020-07-22
ur,244,2020-07-22
lv,193,2020-07-22
or,161,2020-07-22
vi,153,2020-07-22
ht,141,2020-07-22
cy,140,2020-07-22
sl,119,2020-07-22
eu,116,2020-07-22
ko,104,2020-07-22
hu,102,2020-07-22
bg,82,2020-07-22
no,65,2020-07-22
ne,63,2020-07-22
iw,59,2020-07-22
pa,56,2020-07-22
si,47,2020-07-22
is,27,2020-07-22
sr,22,2020-07-22
my,16,2020-07-22
hy,13,2020-07-22
ckb,12,2020-07-22
ps,11,2020-07-22
km,7,2020-07-22
lo,6,2020-07-22
ka,5,2020-07-22
am,3,2020-07-22
bo,1,2020-07-22
