lang,n,date
en,371041,2022-01-01
es,60934,2022-01-01
fr,27518,2022-01-01
pt,14615,2022-01-01
und,11301,2022-01-01
it,10609,2022-01-01
in,6522,2022-01-01
de,4711,2022-01-01
tr,3778,2022-01-01
nl,3651,2022-01-01
tl,3541,2022-01-01
ja,2800,2022-01-01
hi,2258,2022-01-01
pl,2034,2022-01-01
ca,1541,2022-01-01
el,907,2022-01-01
et,889,2022-01-01
sv,727,2022-01-01
ru,658,2022-01-01
ar,492,2022-01-01
cs,459,2022-01-01
ro,414,2022-01-01
mr,352,2022-01-01
zh,347,2022-01-01
ta,343,2022-01-01
fi,315,2022-01-01
da,311,2022-01-01
bn,279,2022-01-01
th,278,2022-01-01
ht,222,2022-01-01
gu,190,2022-01-01
ml,142,2022-01-01
no,141,2022-01-01
ur,129,2022-01-01
kn,118,2022-01-01
te,113,2022-01-01
vi,111,2022-01-01
lv,107,2022-01-01
hu,104,2022-01-01
uk,101,2022-01-01
sl,93,2022-01-01
or,90,2022-01-01
cy,79,2022-01-01
is,76,2022-01-01
ko,71,2022-01-01
iw,63,2022-01-01
fa,48,2022-01-01
lt,42,2022-01-01
eu,35,2022-01-01
bg,25,2022-01-01
pa,22,2022-01-01
si,17,2022-01-01
ne,11,2022-01-01
am,8,2022-01-01
sr,8,2022-01-01
ps,3,2022-01-01
hy,2,2022-01-01
lo,2,2022-01-01
my,2,2022-01-01
sd,2,2022-01-01
km,1,2022-01-01
