lang,n,date
en,539026,2020-10-16
es,85352,2020-10-16
fr,29489,2020-10-16
pt,26006,2020-10-16
it,25743,2020-10-16
und,19625,2020-10-16
in,15218,2020-10-16
de,10946,2020-10-16
nl,7107,2020-10-16
tl,6764,2020-10-16
ca,6007,2020-10-16
tr,5423,2020-10-16
pl,4334,2020-10-16
ja,3283,2020-10-16
ru,3252,2020-10-16
el,1781,2020-10-16
hi,1711,2020-10-16
cs,1516,2020-10-16
ro,1064,2020-10-16
et,647,2020-10-16
sv,637,2020-10-16
ar,625,2020-10-16
lv,602,2020-10-16
uk,450,2020-10-16
sl,398,2020-10-16
da,329,2020-10-16
fi,320,2020-10-16
ta,305,2020-10-16
zh,296,2020-10-16
ht,266,2020-10-16
th,256,2020-10-16
mr,245,2020-10-16
lt,185,2020-10-16
bn,176,2020-10-16
no,171,2020-10-16
ml,165,2020-10-16
cy,158,2020-10-16
gu,149,2020-10-16
ur,134,2020-10-16
kn,132,2020-10-16
eu,127,2020-10-16
bg,119,2020-10-16
te,115,2020-10-16
is,106,2020-10-16
iw,105,2020-10-16
hu,104,2020-10-16
vi,104,2020-10-16
ko,94,2020-10-16
fa,92,2020-10-16
ne,83,2020-10-16
or,78,2020-10-16
si,42,2020-10-16
my,30,2020-10-16
sr,27,2020-10-16
pa,22,2020-10-16
hy,12,2020-10-16
ka,8,2020-10-16
am,4,2020-10-16
km,4,2020-10-16
lo,4,2020-10-16
ckb,2,2020-10-16
ps,2,2020-10-16
dv,1,2020-10-16
sd,1,2020-10-16
ug,1,2020-10-16
