lang,n,date
en,387523,2020-07-04
es,101555,2020-07-04
pt,32221,2020-07-04
und,23334,2020-07-04
fr,11661,2020-07-04
in,11597,2020-07-04
it,8003,2020-07-04
tl,6048,2020-07-04
ja,4925,2020-07-04
ca,3468,2020-07-04
tr,3061,2020-07-04
hi,2984,2020-07-04
de,2806,2020-07-04
ru,1676,2020-07-04
nl,1615,2020-07-04
ar,1091,2020-07-04
ro,835,2020-07-04
et,788,2020-07-04
ta,773,2020-07-04
sv,570,2020-07-04
pl,539,2020-07-04
mr,466,2020-07-04
el,455,2020-07-04
ml,350,2020-07-04
lt,345,2020-07-04
kn,337,2020-07-04
th,320,2020-07-04
ur,310,2020-07-04
cs,298,2020-07-04
zh,290,2020-07-04
te,281,2020-07-04
bn,255,2020-07-04
gu,249,2020-07-04
uk,217,2020-07-04
ht,181,2020-07-04
da,173,2020-07-04
fi,171,2020-07-04
sl,154,2020-07-04
fa,138,2020-07-04
or,125,2020-07-04
cy,106,2020-07-04
lv,105,2020-07-04
ko,96,2020-07-04
vi,83,2020-07-04
hu,79,2020-07-04
no,74,2020-07-04
iw,56,2020-07-04
pa,54,2020-07-04
bg,52,2020-07-04
ne,52,2020-07-04
eu,49,2020-07-04
sr,27,2020-07-04
ckb,13,2020-07-04
is,11,2020-07-04
hy,10,2020-07-04
my,9,2020-07-04
si,8,2020-07-04
sd,7,2020-07-04
ps,5,2020-07-04
ka,3,2020-07-04
km,3,2020-07-04
bo,2,2020-07-04
dv,1,2020-07-04
