lang,n,date
en,442930,2020-08-03
es,128545,2020-08-03
pt,33819,2020-08-03
und,24186,2020-08-03
fr,19225,2020-08-03
in,17847,2020-08-03
tl,10383,2020-08-03
it,9181,2020-08-03
tr,6662,2020-08-03
ja,6119,2020-08-03
de,5848,2020-08-03
ca,3820,2020-08-03
hi,3181,2020-08-03
nl,2610,2020-08-03
ru,2268,2020-08-03
pl,1161,2020-08-03
ar,1143,2020-08-03
ro,1058,2020-08-03
el,1002,2020-08-03
et,868,2020-08-03
ta,806,2020-08-03
sv,469,2020-08-03
cs,448,2020-08-03
vi,423,2020-08-03
ml,402,2020-08-03
th,386,2020-08-03
mr,344,2020-08-03
zh,332,2020-08-03
kn,314,2020-08-03
uk,303,2020-08-03
lt,284,2020-08-03
bn,242,2020-08-03
da,241,2020-08-03
fi,238,2020-08-03
te,229,2020-08-03
lv,192,2020-08-03
ur,186,2020-08-03
no,179,2020-08-03
gu,167,2020-08-03
fa,166,2020-08-03
cy,151,2020-08-03
ht,136,2020-08-03
sl,110,2020-08-03
or,99,2020-08-03
ko,98,2020-08-03
hu,89,2020-08-03
eu,86,2020-08-03
ne,72,2020-08-03
bg,62,2020-08-03
iw,56,2020-08-03
pa,44,2020-08-03
is,42,2020-08-03
sr,22,2020-08-03
hy,17,2020-08-03
my,12,2020-08-03
ckb,10,2020-08-03
si,10,2020-08-03
km,7,2020-08-03
am,6,2020-08-03
ka,5,2020-08-03
lo,4,2020-08-03
ps,4,2020-08-03
bo,3,2020-08-03
dv,2,2020-08-03
sd,1,2020-08-03
