lang,n,date
en,425909,2021-12-19
es,44139,2021-12-19
fr,26428,2021-12-19
nl,17481,2021-12-19
und,14669,2021-12-19
pt,14445,2021-12-19
de,13801,2021-12-19
it,12347,2021-12-19
in,7767,2021-12-19
pl,3305,2021-12-19
ja,2694,2021-12-19
tr,2237,2021-12-19
ca,2150,2021-12-19
tl,1733,2021-12-19
hi,1397,2021-12-19
sv,1241,2021-12-19
el,1170,2021-12-19
ru,1155,2021-12-19
cs,984,2021-12-19
da,498,2021-12-19
et,494,2021-12-19
fi,431,2021-12-19
ro,431,2021-12-19
ar,407,2021-12-19
th,388,2021-12-19
no,334,2021-12-19
zh,334,2021-12-19
ht,181,2021-12-19
ta,164,2021-12-19
lv,162,2021-12-19
sl,145,2021-12-19
uk,142,2021-12-19
hu,108,2021-12-19
is,104,2021-12-19
vi,104,2021-12-19
eu,99,2021-12-19
cy,96,2021-12-19
iw,96,2021-12-19
ko,94,2021-12-19
mr,88,2021-12-19
bn,84,2021-12-19
te,70,2021-12-19
gu,68,2021-12-19
ml,57,2021-12-19
kn,54,2021-12-19
fa,48,2021-12-19
bg,47,2021-12-19
or,45,2021-12-19
lt,37,2021-12-19
ur,31,2021-12-19
sr,19,2021-12-19
ne,14,2021-12-19
si,13,2021-12-19
pa,11,2021-12-19
my,4,2021-12-19
am,2,2021-12-19
ckb,2,2021-12-19
ps,2,2021-12-19
lo,1,2021-12-19
