lang,n,date
en,396749,2020-08-14
es,141226,2020-08-14
pt,33021,2020-08-14
fr,21873,2020-08-14
und,20339,2020-08-14
in,17914,2020-08-14
it,11542,2020-08-14
tr,6389,2020-08-14
tl,6284,2020-08-14
ca,5451,2020-08-14
de,5067,2020-08-14
ja,4644,2020-08-14
nl,3193,2020-08-14
hi,2413,2020-08-14
ru,2020,2020-08-14
pl,1314,2020-08-14
el,1300,2020-08-14
ro,875,2020-08-14
ta,722,2020-08-14
ar,690,2020-08-14
et,686,2020-08-14
sv,534,2020-08-14
ml,369,2020-08-14
cs,350,2020-08-14
da,333,2020-08-14
lt,332,2020-08-14
vi,317,2020-08-14
mr,314,2020-08-14
zh,312,2020-08-14
fi,307,2020-08-14
uk,294,2020-08-14
th,280,2020-08-14
bn,209,2020-08-14
kn,202,2020-08-14
te,196,2020-08-14
ht,180,2020-08-14
lv,176,2020-08-14
no,173,2020-08-14
gu,166,2020-08-14
cy,129,2020-08-14
sl,125,2020-08-14
fa,109,2020-08-14
or,108,2020-08-14
ko,102,2020-08-14
ne,101,2020-08-14
ur,94,2020-08-14
hu,92,2020-08-14
eu,70,2020-08-14
iw,48,2020-08-14
bg,47,2020-08-14
is,42,2020-08-14
pa,39,2020-08-14
sr,27,2020-08-14
si,17,2020-08-14
my,13,2020-08-14
am,10,2020-08-14
hy,8,2020-08-14
ckb,5,2020-08-14
ka,3,2020-08-14
km,3,2020-08-14
lo,3,2020-08-14
ps,3,2020-08-14
dv,2,2020-08-14
bo,1,2020-08-14
