lang,n,date
en,637964,2020-11-01
es,77400,2020-11-01
fr,28265,2020-11-01
it,25009,2020-11-01
pt,24435,2020-11-01
und,21267,2020-11-01
de,15711,2020-11-01
in,10847,2020-11-01
tr,8750,2020-11-01
tl,6953,2020-11-01
nl,5738,2020-11-01
ca,3599,2020-11-01
ja,2829,2020-11-01
pl,2796,2020-11-01
el,2049,2020-11-01
hi,1776,2020-11-01
ru,1762,2020-11-01
cs,1079,2020-11-01
ro,974,2020-11-01
ar,833,2020-11-01
sv,730,2020-11-01
et,703,2020-11-01
ta,368,2020-11-01
lv,296,2020-11-01
sl,282,2020-11-01
ht,281,2020-11-01
da,266,2020-11-01
zh,252,2020-11-01
th,250,2020-11-01
fi,244,2020-11-01
uk,241,2020-11-01
lt,216,2020-11-01
mr,155,2020-11-01
no,149,2020-11-01
hu,144,2020-11-01
ko,118,2020-11-01
cy,115,2020-11-01
fa,114,2020-11-01
ml,114,2020-11-01
si,109,2020-11-01
gu,97,2020-11-01
ur,97,2020-11-01
bg,96,2020-11-01
bn,96,2020-11-01
vi,90,2020-11-01
iw,87,2020-11-01
kn,75,2020-11-01
te,73,2020-11-01
ne,72,2020-11-01
is,68,2020-11-01
or,61,2020-11-01
eu,58,2020-11-01
sr,20,2020-11-01
my,18,2020-11-01
pa,12,2020-11-01
am,5,2020-11-01
hy,4,2020-11-01
ckb,3,2020-11-01
km,3,2020-11-01
ps,3,2020-11-01
ka,1,2020-11-01
